,Vdc,Idc,Pac
2019-08-08 06:15:00+00:00,549.0,3.1199998856,1137.0
2019-08-08 06:30:00+00:00,594.0,4.6199998856,2135.0
2019-08-08 06:45:00+00:00,591.0,7.2100000381000005,3628.0
2019-08-08 07:00:00+00:00,598.0,11.5100002289,6215.0
2019-08-08 07:15:00+00:00,599.0,15.8299999237,8762.0
2019-08-08 07:30:00+00:00,591.0,22.2399997711,12389.0
2019-08-08 07:45:00+00:00,590.0,28.2000007629,15859.0
2019-08-08 08:00:00+00:00,586.0,33.4700012207,18796.0
2019-08-08 08:15:00+00:00,578.0,39.0400009155,21765.0
2019-08-08 08:30:00+00:00,571.0,44.7900009155,24777.0
2019-08-08 08:45:00+00:00,563.0,50.3600006104,27545.0
2019-08-08 09:00:00+00:00,557.0,55.4700012207,30093.0
2019-08-08 09:15:00+00:00,550.0,60.7799987793,32645.0
2019-08-08 09:30:00+00:00,545.0,65.5599975586,34961.0
2019-08-08 09:45:00+00:00,537.0,70.1800003052,36880.0
2019-08-08 10:00:00+00:00,531.0,74.5599975586,38786.0
2019-08-08 10:15:00+00:00,526.0,78.8499984741,40589.0
2019-08-08 10:30:00+00:00,523.0,82.5,42261.0
2019-08-08 10:45:00+00:00,517.0,86.0400009155,43581.0
2019-08-08 11:00:00+00:00,516.0,89.1200027466,45081.0
2019-08-08 11:15:00+00:00,510.0,91.7099990845,45856.0
2019-08-08 11:30:00+00:00,510.0,94.25,47099.0
2019-08-08 11:45:00+00:00,508.0,96.1500015259,47852.0
2019-08-08 12:00:00+00:00,510.0,90.7799987793,45310.0
2019-08-08 12:15:00+00:00,506.0,97.0699996948,48148.0
2019-08-08 12:30:00+00:00,500.0,99.7600021362,48883.0
2019-08-08 12:45:00+00:00,496.0,103.4100036621,50301.0
2019-08-08 13:00:00+00:00,497.0,98.0,47690.0
2019-08-08 13:15:00+00:00,502.0,100.9700012207,49667.0
2019-08-08 13:30:00+00:00,502.0,96.0400009155,47296.0
2019-08-08 13:45:00+00:00,504.0,95.3399963379,47033.0
2019-08-08 14:00:00+00:00,502.0,96.6800003052,47545.0
2019-08-08 14:15:00+00:00,501.0,94.2799987793,46301.0
2019-08-08 14:30:00+00:00,503.0,91.8300018311,45298.0
2019-08-08 14:45:00+00:00,505.0,89.1500015259,44163.0
2019-08-08 15:00:00+00:00,514.0,85.9899978638,43333.0
2019-08-08 15:15:00+00:00,517.0,83.2900009155,42182.0
2019-08-08 15:30:00+00:00,524.0,79.0599975586,40629.0
2019-08-08 15:45:00+00:00,529.0,71.7600021362,37232.0
2019-08-08 16:00:00+00:00,537.0,60.9399986267,32094.0
2019-08-08 16:15:00+00:00,541.0,60.8100013733,32189.0
2019-08-08 16:30:00+00:00,549.0,46.8199996948,25136.0
2019-08-08 16:45:00+00:00,549.0,55.0299987793,29524.0
2019-08-08 17:00:00+00:00,551.0,48.6899986267,26198.0
2019-08-08 17:15:00+00:00,554.0,42.9099998474,23158.0
2019-08-08 17:30:00+00:00,556.0,36.9700012207,19989.0
2019-08-08 17:45:00+00:00,558.0,31.0900001526,16821.0
2019-08-08 18:00:00+00:00,560.0,25.1399993896,13582.0
2019-08-08 18:15:00+00:00,561.0,19.4099998474,10402.0
2019-08-08 18:30:00+00:00,557.0,13.4899997711,7060.0
2019-08-08 18:45:00+00:00,524.0,7.0599999428,3309.0
2019-08-08 19:00:00+00:00,490.0,2.3099999428,701.0
2019-08-08 19:15:00+00:00,511.0,0.6100000143000001,-6.0
2019-08-08 19:30:00+00:00,534.0,-0.0299999993,3.0
2019-08-09 05:00:00+00:00,476.0,0.009999999800000001,1.0
2019-08-09 05:15:00+00:00,570.0,0.0299999993,1.0
2019-08-09 05:30:00+00:00,522.0,0.8799999952,102.0
2019-08-09 05:45:00+00:00,512.0,1.9299999475,507.0
2019-08-09 06:00:00+00:00,535.0,2.7300000191000002,938.0
2019-08-09 06:15:00+00:00,557.0,3.4600000381,1385.0
2019-08-09 06:30:00+00:00,587.0,4.5799999237,2109.0
2019-08-09 06:45:00+00:00,587.0,7.1399998665,3575.0
2019-08-09 07:00:00+00:00,593.0,11.720000267,6300.0
2019-08-09 07:15:00+00:00,598.0,15.1999998093,8402.0
2019-08-09 07:30:00+00:00,587.0,21.0799999237,11666.0
2019-08-09 07:45:00+00:00,587.0,27.1700000763,15206.0
2019-08-09 08:00:00+00:00,583.0,33.0099983215,18461.0
2019-08-09 08:15:00+00:00,573.0,38.9099998474,21536.0
2019-08-09 08:30:00+00:00,565.0,44.5499992371,24444.0
2019-08-09 08:45:00+00:00,556.0,50.5800018311,27319.0
2019-08-09 09:00:00+00:00,548.0,56.8699989319,30385.0
2019-08-09 09:15:00+00:00,541.0,61.6500015259,32562.0
2019-08-09 09:30:00+00:00,537.0,68.2600021362,35790.0
2019-08-09 09:45:00+00:00,526.0,74.0800018311,38115.0
2019-08-09 10:00:00+00:00,521.0,74.7600021362,38195.0
2019-08-09 10:15:00+00:00,518.0,79.4199981689,40284.0
2019-08-09 10:30:00+00:00,510.0,91.6699981689,45831.0
2019-08-09 10:45:00+00:00,508.0,81.6600036621,40611.0
2019-08-09 11:00:00+00:00,525.0,55.2999992371,28392.0
2019-08-09 11:15:00+00:00,540.0,40.2299995422,21218.0
2019-08-09 11:30:00+00:00,546.0,43.8300018311,23047.0
2019-08-09 11:45:00+00:00,544.0,41.4300003052,21984.0
2019-08-09 12:00:00+00:00,546.0,39.5400009155,21075.0
2019-08-09 12:15:00+00:00,544.0,42.4399986267,22498.0
2019-08-09 12:30:00+00:00,530.0,59.1199989319,30489.0
2019-08-09 12:45:00+00:00,531.0,78.3899993896,40681.0
2019-08-09 13:00:00+00:00,507.0,104.9000015259,52029.0
2019-08-09 13:15:00+00:00,516.0,57.1100006104,28866.0
2019-08-09 13:30:00+00:00,530.0,59.8899993896,31267.0
2019-08-09 13:45:00+00:00,532.0,50.9599990845,26514.0
2019-08-09 14:00:00+00:00,538.0,50.0299987793,26337.0
2019-08-09 14:15:00+00:00,530.0,43.7000007629,22512.0
2019-08-09 14:30:00+00:00,545.0,33.25,17615.0
2019-08-09 14:45:00+00:00,551.0,43.4000015259,23367.0
2019-08-09 15:00:00+00:00,541.0,55.5600013733,29618.0
2019-08-09 15:15:00+00:00,530.0,68.5299987793,35717.0
2019-08-09 15:30:00+00:00,532.0,24.9899997711,12925.0
2019-08-09 15:45:00+00:00,543.0,14.0500001907,7205.0
2019-08-09 16:00:00+00:00,545.0,8.8800001144,4411.0
2019-08-09 16:15:00+00:00,567.0,13.6999998093,7303.0
2019-08-09 16:30:00+00:00,565.0,11.5900001526,6081.0
2019-08-09 16:45:00+00:00,574.0,9.6499996185,5082.0
2019-08-09 17:00:00+00:00,581.0,11.6099996567,6295.0
2019-08-09 17:15:00+00:00,590.0,21.7800006866,12311.0
2019-08-09 17:30:00+00:00,572.0,12.8400001526,6858.0
2019-08-09 17:45:00+00:00,573.0,19.9400005341,11011.0
2019-08-09 18:00:00+00:00,561.0,8.6899995804,4430.0
2019-08-09 18:15:00+00:00,552.0,6.0500001907,2909.0
2019-08-09 18:30:00+00:00,532.0,3.7300000191000002,1547.0
2019-08-09 18:45:00+00:00,492.0,2.0099999905,593.0
2019-08-09 19:00:00+00:00,484.0,0.8500000238000001,27.0
2019-08-09 19:15:00+00:00,556.0,0.0,-19.0
2019-08-09 19:30:00+00:00,477.0,0.0,2.0
2019-08-10 05:00:00+00:00,461.0,0.019999999600000002,2.0
2019-08-10 05:15:00+00:00,541.0,0.050000000700000005,3.0
2019-08-10 05:30:00+00:00,535.0,0.6600000262,71.0
2019-08-10 05:45:00+00:00,534.0,2.4900000095,842.0
2019-08-10 06:00:00+00:00,580.0,5.9899997711,2937.0
2019-08-10 06:15:00+00:00,583.0,6.3200001717,3143.0
2019-08-10 06:30:00+00:00,572.0,5.3099999428,2509.0
2019-08-10 06:45:00+00:00,581.0,8.5200004578,4458.0
2019-08-10 07:00:00+00:00,600.0,14.4399995804,8068.0
2019-08-10 07:15:00+00:00,598.0,15.720000267,8781.0
2019-08-10 07:30:00+00:00,597.0,18.9300003052,10675.0
2019-08-10 07:45:00+00:00,597.0,28.2399997711,16184.0
2019-08-10 08:00:00+00:00,593.0,44.3199996948,25449.0
2019-08-10 08:15:00+00:00,579.0,46.3800010681,26133.0
2019-08-10 08:30:00+00:00,574.0,40.4399986267,22582.0
2019-08-10 08:45:00+00:00,576.0,29.6299991608,16505.0
2019-08-10 09:00:00+00:00,577.0,43.0,24140.0
2019-08-10 09:15:00+00:00,567.0,51.1300010681,28322.0
2019-08-10 09:30:00+00:00,564.0,58.5900001526,32314.0
2019-08-10 09:45:00+00:00,562.0,36.3600006104,19899.0
2019-08-10 10:00:00+00:00,568.0,50.5600013733,28061.0
2019-08-10 10:15:00+00:00,553.0,63.6800003052,34455.0
2019-08-10 10:30:00+00:00,538.0,87.4100036621,46209.0
2019-08-10 10:45:00+00:00,527.0,91.9400024414,47533.0
2019-08-10 11:00:00+00:00,525.0,77.8899993896,40154.0
2019-08-10 11:15:00+00:00,534.0,78.0999984741,40740.0
2019-08-10 11:30:00+00:00,516.0,100.9100036621,50977.0
2019-08-10 11:45:00+00:00,511.0,102.5699996948,51330.0
2019-08-10 12:00:00+00:00,501.0,114.9199981689,56400.0
2019-08-10 12:15:00+00:00,485.0,125.3300018311,59625.0
2019-08-10 12:30:00+00:00,492.0,79.1299972534,37782.0
2019-08-10 12:45:00+00:00,536.0,42.2900009155,22148.0
2019-08-10 13:00:00+00:00,551.0,40.0099983215,21539.0
2019-08-10 13:15:00+00:00,549.0,65.6299972534,34893.0
2019-08-10 13:30:00+00:00,530.0,67.8399963379,35226.0
2019-08-10 13:45:00+00:00,544.0,44.1199989319,23404.0
2019-08-10 14:00:00+00:00,555.0,31.1200008392,16774.0
2019-08-10 14:15:00+00:00,555.0,46.2599983215,25234.0
2019-08-10 14:30:00+00:00,558.0,31.1100006104,16852.0
2019-08-10 14:45:00+00:00,561.0,32.8199996948,17889.0
2019-08-10 15:00:00+00:00,559.0,19.0699996948,10196.0
2019-08-10 15:15:00+00:00,563.0,16.2399997711,8674.0
2019-08-10 15:30:00+00:00,574.0,37.0900001526,20890.0
2019-08-10 15:45:00+00:00,557.0,29.9300003052,16245.0
2019-08-10 16:00:00+00:00,562.0,20.0100002289,10759.0
2019-08-10 16:15:00+00:00,564.0,14.6300001144,7785.0
2019-08-10 16:30:00+00:00,575.0,51.1300010681,28709.0
2019-08-10 16:45:00+00:00,553.0,64.9599990845,35183.0
2019-08-10 17:00:00+00:00,552.0,53.2099990845,28762.0
2019-08-10 17:15:00+00:00,555.0,45.4500007629,24691.0
2019-08-10 17:30:00+00:00,561.0,38.8699989319,21283.0
2019-08-10 17:45:00+00:00,569.0,29.5499992371,16308.0
2019-08-10 18:00:00+00:00,575.0,21.8700008392,12092.0
2019-08-10 18:15:00+00:00,577.0,16.9699993134,9324.0
2019-08-10 18:30:00+00:00,568.0,10.6700000763,5636.0
2019-08-10 18:45:00+00:00,552.0,5.5300002098,2618.0
2019-08-10 19:00:00+00:00,524.0,2.2000000477,730.0
2019-08-10 19:15:00+00:00,541.0,0.3700000048,-40.0
2019-08-10 19:30:00+00:00,540.0,-0.019999999600000002,2.0
2019-08-11 05:30:00+00:00,531.0,0.0700000003,2.0
2019-08-11 05:45:00+00:00,553.0,0.5099999905,53.0
2019-08-11 06:00:00+00:00,542.0,2.8399999142,1043.0
2019-08-11 06:15:00+00:00,545.0,3.1099998951,1209.0
2019-08-11 06:30:00+00:00,567.0,4.3600001335,1968.0
2019-08-11 06:45:00+00:00,584.0,6.2699999809,3143.0
2019-08-11 07:00:00+00:00,563.0,3.3199999332,1394.0
2019-08-11 07:15:00+00:00,516.0,2.1099998951,624.0
2019-08-11 07:30:00+00:00,590.0,7.8600001335,4123.0
2019-08-11 07:45:00+00:00,560.0,4.8000001907000005,2259.0
2019-08-11 08:00:00+00:00,539.0,2.6400001049,940.0
2019-08-11 08:15:00+00:00,571.0,5.5700001717,2724.0
2019-08-11 08:30:00+00:00,597.0,9.4099998474,5097.0
2019-08-11 08:45:00+00:00,545.0,2.9600000381,1128.0
2019-08-11 09:00:00+00:00,588.0,6.4099998474,3277.0
2019-08-11 09:15:00+00:00,599.0,7.7100000381000005,4072.0
2019-08-11 09:30:00+00:00,598.0,8.3299999237,4440.0
2019-08-11 09:45:00+00:00,596.0,8.0900001526,4301.0
2019-08-11 10:00:00+00:00,592.0,7.5,3926.0
2019-08-11 10:15:00+00:00,602.0,12.5900001526,7035.0
2019-08-11 10:30:00+00:00,603.0,11.4799995422,6375.0
2019-08-11 10:45:00+00:00,608.0,19.3199996948,11129.0
2019-08-11 11:00:00+00:00,598.0,13.3599996567,7428.0
2019-08-11 11:15:00+00:00,598.0,14.1800003052,7913.0
2019-08-11 11:30:00+00:00,606.0,17.75,10138.0
2019-08-11 11:45:00+00:00,603.0,18.2099990845,10363.0
2019-08-11 12:00:00+00:00,602.0,20.8700008392,11943.0
2019-08-11 12:15:00+00:00,603.0,31.3700008392,18227.0
2019-08-11 12:30:00+00:00,589.0,60.2900009155,34540.0
2019-08-11 12:45:00+00:00,575.0,44.9199981689,25204.0
2019-08-11 13:00:00+00:00,563.0,69.3000030518,37951.0
2019-08-11 13:15:00+00:00,555.0,54.1599998474,29415.0
2019-08-11 13:30:00+00:00,567.0,55.2200012207,30638.0
2019-08-11 13:45:00+00:00,548.0,88.8600006104,47623.0
2019-08-11 14:00:00+00:00,554.0,56.0200004578,30430.0
2019-08-11 14:15:00+00:00,553.0,43.8100013733,23677.0
2019-08-11 14:30:00+00:00,555.0,57.5099983215,31303.0
2019-08-11 14:45:00+00:00,564.0,45.5900001526,25118.0
2019-08-11 15:00:00+00:00,558.0,54.25,29736.0
2019-08-11 15:15:00+00:00,561.0,46.6199989319,25605.0
2019-08-11 15:30:00+00:00,564.0,31.4300003052,17211.0
2019-08-11 15:45:00+00:00,575.0,45.6800003052,25683.0
2019-08-11 16:00:00+00:00,563.0,43.5,24018.0
2019-08-11 16:15:00+00:00,564.0,24.6499996185,13538.0
2019-08-11 16:30:00+00:00,577.0,53.1800003052,30089.0
2019-08-11 16:45:00+00:00,568.0,50.5600013733,28158.0
2019-08-11 17:00:00+00:00,565.0,47.7099990845,26375.0
2019-08-11 17:15:00+00:00,569.0,43.8100013733,24381.0
2019-08-11 17:30:00+00:00,574.0,36.7000007629,20509.0
2019-08-11 17:45:00+00:00,580.0,31.75,17877.0
2019-08-11 18:00:00+00:00,579.0,24.7399997711,13852.0
2019-08-11 18:15:00+00:00,574.0,13.8199996948,7523.0
2019-08-11 18:30:00+00:00,576.0,11.0799999237,5942.0
2019-08-11 18:45:00+00:00,546.0,5.8699998856,2780.0
2019-08-11 19:00:00+00:00,533.0,2.3800001144,840.0
2019-08-11 19:15:00+00:00,512.0,1.1100000143,176.0
2019-08-11 19:30:00+00:00,557.0,-0.009999999800000001,-25.0
2019-08-12 05:00:00+00:00,473.0,0.050000000700000005,2.0
2019-08-12 05:15:00+00:00,543.0,0.0399999991,2.0
2019-08-12 05:30:00+00:00,601.0,0.0700000003,2.0
2019-08-12 05:45:00+00:00,514.0,1.3999999762,252.0
2019-08-12 06:00:00+00:00,551.0,2.0999999046,606.0
2019-08-12 06:15:00+00:00,576.0,4.6999998093,2140.0
2019-08-12 06:30:00+00:00,570.0,4.3800001144,1929.0
2019-08-12 06:45:00+00:00,601.0,7.8699998856,4116.0
2019-08-12 07:00:00+00:00,601.0,9.3900003433,5011.0
2019-08-12 07:15:00+00:00,604.0,11.0699996948,6038.0
2019-08-12 07:30:00+00:00,598.0,11.4899997711,6238.0
2019-08-12 07:45:00+00:00,605.0,14.0500001907,7846.0
2019-08-12 08:00:00+00:00,611.0,26.8099994659,15608.0
2019-08-12 08:15:00+00:00,602.0,38.2900009155,22221.0
2019-08-12 08:30:00+00:00,590.0,32.7799987793,18635.0
2019-08-12 08:45:00+00:00,588.0,30.5699996948,17347.0
2019-08-12 09:00:00+00:00,590.0,21.1399993896,11897.0
2019-08-12 09:15:00+00:00,592.0,48.3400001526,27793.0
2019-08-12 09:30:00+00:00,572.0,46.7000007629,25866.0
2019-08-12 09:45:00+00:00,568.0,37.1899986267,20577.0
2019-08-12 10:00:00+00:00,575.0,79.5699996948,44421.0
2019-08-12 10:15:00+00:00,550.0,46.2799987793,24614.0
2019-08-12 10:30:00+00:00,568.0,51.9300003052,28802.0
2019-08-12 10:45:00+00:00,543.0,99.0299987793,52596.0
2019-08-12 11:00:00+00:00,546.0,34.7000007629,18560.0
2019-08-12 11:15:00+00:00,568.0,35.2099990845,19425.0
2019-08-12 11:30:00+00:00,581.0,21.6399993896,12064.0
2019-08-12 11:45:00+00:00,605.0,21.4899997711,12517.0
2019-08-12 12:00:00+00:00,610.0,51.1300010681,30203.0
2019-08-12 12:15:00+00:00,548.0,112.4800033569,60480.0
2019-08-12 12:30:00+00:00,540.0,100.5899963379,53122.0
2019-08-12 12:45:00+00:00,529.0,103.5,53733.0
2019-08-12 13:00:00+00:00,526.0,99.6500015259,51292.0
2019-08-12 13:15:00+00:00,530.0,86.0199966431,44498.0
2019-08-12 13:30:00+00:00,549.0,73.3399963379,39381.0
2019-08-12 13:45:00+00:00,531.0,95.5500030518,49771.0
2019-08-12 14:00:00+00:00,540.0,29.8500003815,15491.0
2019-08-12 14:15:00+00:00,573.0,80.2399978638,44546.0
2019-08-12 14:30:00+00:00,538.0,82.6600036621,43595.0
2019-08-12 14:45:00+00:00,547.0,58.2200012207,31003.0
2019-08-12 15:00:00+00:00,575.0,37.8499984741,21294.0
2019-08-12 15:15:00+00:00,559.0,69.8199996948,38190.0
2019-08-12 15:30:00+00:00,559.0,50.3100013733,27634.0
2019-08-12 15:45:00+00:00,562.0,33.3499984741,18344.0
2019-08-12 16:00:00+00:00,564.0,78.5800018311,43434.0
2019-08-12 16:15:00+00:00,562.0,67.4899978638,37180.0
2019-08-12 16:30:00+00:00,558.0,54.3600006104,29741.0
2019-08-12 16:45:00+00:00,570.0,52.9500007629,29561.0
2019-08-12 17:00:00+00:00,568.0,46.4399986267,25920.0
2019-08-12 17:15:00+00:00,579.0,32.7599983215,18474.0
2019-08-12 17:30:00+00:00,585.0,36.1500015259,20604.0
2019-08-12 17:45:00+00:00,589.0,30.3299999237,17311.0
2019-08-12 18:00:00+00:00,590.0,24.2800006866,13819.0
2019-08-12 18:15:00+00:00,591.0,18.2399997711,10295.0
2019-08-12 18:30:00+00:00,583.0,11.7399997711,6386.0
2019-08-12 18:45:00+00:00,540.0,3.1300001144,1248.0
2019-08-12 19:00:00+00:00,512.0,1.6399999857,418.0
2019-08-12 19:15:00+00:00,562.0,0.200000003,-55.0
2019-08-12 19:30:00+00:00,540.0,-0.0599999987,3.0
2019-08-13 05:00:00+00:00,446.0,0.0700000003,4.0
2019-08-13 05:15:00+00:00,548.0,0.0700000003,2.0
2019-08-13 05:30:00+00:00,570.0,0.5199999809,60.0
2019-08-13 05:45:00+00:00,545.0,1.7400000095,442.0
2019-08-13 06:00:00+00:00,552.0,2.5799999237,908.0
2019-08-13 06:15:00+00:00,591.0,4.5300002098,2147.0
2019-08-13 06:30:00+00:00,607.0,6.4600000381000005,3334.0
2019-08-13 06:45:00+00:00,607.0,7.7100000381000005,4091.0
2019-08-13 07:00:00+00:00,609.0,8.6400003433,4667.0
2019-08-13 07:15:00+00:00,614.0,13.6099996567,7744.0
2019-08-13 07:30:00+00:00,620.0,22.6399993896,13313.0
2019-08-13 07:45:00+00:00,618.0,35.0099983215,20814.0
2019-08-13 08:00:00+00:00,606.0,26.1299991608,15155.0
2019-08-13 08:15:00+00:00,605.0,29.5699996948,17177.0
2019-08-13 08:30:00+00:00,603.0,32.4799995422,18844.0
2019-08-13 08:45:00+00:00,593.0,49.2599983215,28316.0
2019-08-13 09:00:00+00:00,583.0,45.8899993896,25990.0
2019-08-13 09:15:00+00:00,585.0,37.5800018311,21311.0
2019-08-13 09:30:00+00:00,586.0,44.5699996948,25409.0
2019-08-13 09:45:00+00:00,583.0,46.1800003052,26158.0
2019-08-13 10:00:00+00:00,575.0,66.4000015259,37148.0
2019-08-13 10:15:00+00:00,551.0,82.7300033569,44581.0
2019-08-13 10:30:00+00:00,543.0,69.9199981689,37247.0
2019-08-13 10:45:00+00:00,551.0,56.6399993896,30611.0
2019-08-13 11:00:00+00:00,555.0,33.1300010681,17870.0
2019-08-13 11:15:00+00:00,554.0,72.0199966431,39090.0
2019-08-13 11:30:00+00:00,535.0,102.8499984741,53854.0
2019-08-13 11:45:00+00:00,518.0,106.1200027466,53927.0
2019-08-13 12:00:00+00:00,532.0,53.4399986267,27733.0
2019-08-13 12:15:00+00:00,556.0,50.6500015259,27638.0
2019-08-13 12:30:00+00:00,547.0,88.1900024414,46814.0
2019-08-13 12:45:00+00:00,525.0,76.4000015259,39054.0
2019-08-13 13:00:00+00:00,536.0,73.8099975586,38635.0
2019-08-13 13:15:00+00:00,545.0,83.7699966431,44421.0
2019-08-13 13:30:00+00:00,525.0,80.7300033569,41436.0
2019-08-13 13:45:00+00:00,547.0,54.1800003052,29002.0
2019-08-13 14:00:00+00:00,536.0,69.8199996948,36496.0
2019-08-13 14:15:00+00:00,558.0,39.4000015259,21405.0
2019-08-13 14:30:00+00:00,555.0,68.8099975586,37265.0
2019-08-13 14:45:00+00:00,552.0,29.5499992371,15844.0
2019-08-13 15:00:00+00:00,566.0,21.4799995422,11699.0
2019-08-13 15:15:00+00:00,578.0,27.0300006866,15147.0
2019-08-13 15:30:00+00:00,581.0,33.6399993896,18973.0
2019-08-13 15:45:00+00:00,580.0,45.9599990845,26012.0
2019-08-13 16:00:00+00:00,568.0,43.2900009155,24073.0
2019-08-13 16:15:00+00:00,570.0,23.5400009155,12914.0
2019-08-13 16:30:00+00:00,574.0,60.5999984741,34068.0
2019-08-13 16:45:00+00:00,566.0,44.4500007629,24602.0
2019-08-13 17:00:00+00:00,573.0,46.0,25805.0
2019-08-13 17:15:00+00:00,575.0,40.9900016785,23007.0
2019-08-13 17:30:00+00:00,577.0,31.5300006866,17682.0
2019-08-13 17:45:00+00:00,581.0,26.6200008392,14965.0
2019-08-13 18:00:00+00:00,582.0,19.7999992371,11078.0
2019-08-13 18:15:00+00:00,587.0,16.8700008392,9410.0
2019-08-13 18:30:00+00:00,577.0,11.3800001144,6120.0
2019-08-13 18:45:00+00:00,570.0,4.5900001526,2174.0
2019-08-13 19:00:00+00:00,532.0,2.0699999332,675.0
2019-08-13 19:15:00+00:00,540.0,0.6000000238000001,9.0
2019-08-13 19:30:00+00:00,554.0,-0.050000000700000005,2.0
2019-08-14 05:00:00+00:00,463.0,0.1000000015,2.0
2019-08-14 05:15:00+00:00,566.0,0.050000000700000005,1.0
2019-08-14 05:30:00+00:00,592.0,0.3899999857,20.0
2019-08-14 05:45:00+00:00,543.0,1.6699999571,400.0
2019-08-14 06:00:00+00:00,567.0,2.5499999523,924.0
2019-08-14 06:15:00+00:00,580.0,3.3900001049,1441.0
2019-08-14 06:30:00+00:00,616.0,4.5,2199.0
2019-08-14 06:45:00+00:00,622.0,6.6700000763,3547.0
2019-08-14 07:00:00+00:00,622.0,10.3800001144,5842.0
2019-08-14 07:15:00+00:00,624.0,15.0900001526,8732.0
2019-08-14 07:30:00+00:00,617.0,20.9799995422,12216.0
2019-08-14 07:45:00+00:00,621.0,26.9699993134,15975.0
2019-08-14 08:00:00+00:00,614.0,32.9199981689,19401.0
2019-08-14 08:15:00+00:00,611.0,38.7299995422,22803.0
2019-08-14 08:30:00+00:00,600.0,44.5200004578,25862.0
2019-08-14 08:45:00+00:00,590.0,50.2700004578,28722.0
2019-08-14 09:00:00+00:00,579.0,55.4700012207,31264.0
2019-08-14 09:15:00+00:00,569.0,61.0699996948,33838.0
2019-08-14 09:30:00+00:00,560.0,66.1500015259,36192.0
2019-08-14 09:45:00+00:00,554.0,70.9400024414,38394.0
2019-08-14 10:00:00+00:00,550.0,75.2799987793,40547.0
2019-08-14 10:15:00+00:00,545.0,79.3799972534,42354.0
2019-08-14 10:30:00+00:00,539.0,82.2099990845,43485.0
2019-08-14 10:45:00+00:00,535.0,85.3700027466,44789.0
2019-08-14 11:00:00+00:00,527.0,90.1399993896,46579.0
2019-08-14 11:15:00+00:00,524.0,93.3600006104,47971.0
2019-08-14 11:30:00+00:00,520.0,97.2200012207,49628.0
2019-08-14 11:45:00+00:00,519.0,88.9300003052,45214.0
2019-08-14 12:00:00+00:00,527.0,90.6200027466,46820.0
2019-08-14 12:15:00+00:00,522.0,97.4499969482,49838.0
2019-08-14 12:30:00+00:00,516.0,101.3799972534,51284.0
2019-08-14 12:45:00+00:00,512.0,101.0699996948,50745.0
2019-08-14 13:00:00+00:00,513.0,101.1900024414,50935.0
2019-08-14 13:15:00+00:00,513.0,100.4899978638,50586.0
2019-08-14 13:30:00+00:00,514.0,99.3000030518,50039.0
2019-08-14 13:45:00+00:00,514.0,98.3399963379,49575.0
2019-08-14 14:00:00+00:00,516.0,96.3499984741,48705.0
2019-08-14 14:15:00+00:00,516.0,91.5599975586,46222.0
2019-08-14 14:30:00+00:00,516.0,91.2799987793,46225.0
2019-08-14 14:45:00+00:00,519.0,88.2399978638,44951.0
2019-08-14 15:00:00+00:00,524.0,84.9599990845,43696.0
2019-08-14 15:15:00+00:00,531.0,81.3199996948,42381.0
2019-08-14 15:30:00+00:00,530.0,77.2200012207,40179.0
2019-08-14 15:45:00+00:00,537.0,71.7699966431,37804.0
2019-08-14 16:00:00+00:00,544.0,65.4899978638,34912.0
2019-08-14 16:15:00+00:00,548.0,64.6200027466,34688.0
2019-08-14 16:30:00+00:00,551.0,61.3600006104,33082.0
2019-08-14 16:45:00+00:00,550.0,56.1300010681,30195.0
2019-08-14 17:00:00+00:00,555.0,45.2599983215,24618.0
2019-08-14 17:15:00+00:00,556.0,20.2999992371,10851.0
2019-08-14 17:30:00+00:00,561.0,16.0599994659,8563.0
2019-08-14 17:45:00+00:00,560.0,12.1199998856,6377.0
2019-08-14 18:00:00+00:00,567.0,12.8699998856,6880.0
2019-08-14 18:15:00+00:00,574.0,15.720000267,8576.0
2019-08-14 18:30:00+00:00,548.0,7.0100002289,3415.0
2019-08-14 18:45:00+00:00,528.0,3.4900000095,1423.0
2019-08-14 19:00:00+00:00,496.0,1.8700000048,526.0
2019-08-14 19:15:00+00:00,512.0,0.6000000238000001,8.0
2019-08-14 19:30:00+00:00,543.0,-0.050000000700000005,2.0
2019-08-15 05:00:00+00:00,447.0,0.0,4.0
2019-08-15 05:15:00+00:00,534.0,0.019999999600000002,3.0
2019-08-15 05:30:00+00:00,604.0,0.0799999982,-17.0
2019-08-15 05:45:00+00:00,514.0,2.0099999905,540.0
2019-08-15 06:00:00+00:00,568.0,3.8399999142,1633.0
2019-08-15 06:15:00+00:00,578.0,4.9899997711,2314.0
2019-08-15 06:30:00+00:00,595.0,7.2100000381000005,3721.0
2019-08-15 06:45:00+00:00,586.0,7.5100002289,3818.0
2019-08-15 07:00:00+00:00,600.0,11.6999998093,6378.0
2019-08-15 07:15:00+00:00,597.0,11.8500003815,6454.0
2019-08-15 07:30:00+00:00,595.0,12.8299999237,7005.0
2019-08-15 07:45:00+00:00,598.0,16.4200000763,9138.0
2019-08-15 08:00:00+00:00,598.0,24.7900009155,14117.0
2019-08-15 08:15:00+00:00,582.0,31.75,17805.0
2019-08-15 08:30:00+00:00,590.0,48.6800003052,27841.0
2019-08-15 08:45:00+00:00,578.0,35.0800018311,19411.0
2019-08-15 09:00:00+00:00,577.0,20.5499992371,11327.0
2019-08-15 09:15:00+00:00,588.0,28.7600002289,16294.0
