,poa_global,poa_diffuse,ghi,ghi_c,temp_air,wind_speed,rain_fall
2019-08-03 23:15:00+00:00,0.0,0.0,0.0,0.0,293.81,1.97,0.0
2019-08-03 23:30:00+00:00,0.0,0.0,0.0,0.0,293.64,1.9,0.0
2019-08-03 23:45:00+00:00,0.0,0.0,0.0,0.0,293.48,1.82,0.0
2019-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0,293.33,1.72,0.0
2019-08-04 00:15:00+00:00,0.0,0.0,0.0,0.0,293.18,1.62,0.0
2019-08-04 00:30:00+00:00,0.0,0.0,0.0,0.0,293.03,1.53,0.0
2019-08-04 00:45:00+00:00,0.0,0.0,0.0,0.0,292.87,1.43,0.0
2019-08-04 01:00:00+00:00,0.0,0.0,0.0,0.0,292.7,1.34,0.0
2019-08-04 01:15:00+00:00,0.0,0.0,0.0,0.0,292.53,1.27,0.0
2019-08-04 01:30:00+00:00,0.0,0.0,0.0,0.0,292.36,1.21,0.0
2019-08-04 01:45:00+00:00,0.0,0.0,0.0,0.0,292.2,1.19,7.2e-05
2019-08-04 02:00:00+00:00,0.0,0.0,0.0,0.0,292.06,1.21,0.000217
2019-08-04 02:15:00+00:00,0.0,0.0,0.0,0.0,291.92,1.23,0.000361
2019-08-04 02:30:00+00:00,0.0,0.0,0.0,0.0,291.78,1.27,0.000505
2019-08-04 02:45:00+00:00,0.0,0.0,0.0,0.0,291.64,1.33,0.000685
2019-08-04 03:00:00+00:00,0.0,0.0,0.0,0.0,291.49,1.4100000000000001,0.000899
2019-08-04 03:15:00+00:00,0.0,0.0,0.0,0.0,291.34,1.48,0.001114
2019-08-04 03:30:00+00:00,0.0,0.0,0.0,0.0,291.19,1.56,0.0013289999999999999
2019-08-04 03:45:00+00:00,0.0,0.0,0.0,0.0,291.04,1.62,0.0014449999999999999
2019-08-04 04:00:00+00:00,0.0,0.0,0.0,0.0,290.88,1.6400000000000001,0.001464
2019-08-04 04:15:00+00:00,0.0,0.0,0.0,0.0,290.73,1.67,0.001483
2019-08-04 04:30:00+00:00,0.0,0.0,0.0,0.0,290.57,1.7000000000000002,0.001501
2019-08-04 04:45:00+00:00,0.0,0.0,0.0,0.0,290.54,1.74,0.001498
2019-08-04 05:00:00+00:00,0.42960000000000004,0.4264,0.44880000000000003,0.752,290.64,1.8,0.0014709999999999999
2019-08-04 05:15:00+00:00,5.9475999999999996,5.902,6.2168,13.5268,290.74,1.8599999999999999,0.0014449999999999999
2019-08-04 05:30:00+00:00,15.642,15.518,16.8476,37.894,290.84,1.92,0.001419
2019-08-04 05:45:00+00:00,28.2616,28.0248,32.2248,69.804,291.11,1.8900000000000001,0.001232
2019-08-04 06:00:00+00:00,43.7056,43.326,51.6296,107.1768,291.55,1.79,0.0008849999999999999
2019-08-04 06:15:00+00:00,61.104,60.5484,75.6032,148.302,292.0,1.6800000000000002,0.000538
2019-08-04 06:30:00+00:00,80.2432,78.16,97.9024,191.91,292.44,1.58,0.00019099999999999998
2019-08-04 06:45:00+00:00,102.5404,96.3764,123.368,237.132,293.05,1.47,1.5000000000000002e-05
2019-08-04 07:00:00+00:00,121.2036,111.7464,140.7288,283.2672,293.83,1.34,1.1000000000000001e-05
2019-08-04 07:15:00+00:00,151.6028,133.0788,177.7192,329.7632,294.6,1.22,6e-06
2019-08-04 07:30:00+00:00,177.1452,151.3032,204.7008,376.1776,295.38,1.1,2e-06
2019-08-04 07:45:00+00:00,196.3148,167.1048,220.9844,422.1312,296.19,0.98,0.0
2019-08-04 08:00:00+00:00,246.092,186.0572,283.8908,467.264,297.03,0.88,0.0
2019-08-04 08:15:00+00:00,290.5052,198.9716,336.1152,511.2656,297.88,0.78,0.0
2019-08-04 08:30:00+00:00,321.1256,214.374,364.4192,553.854,298.72,0.68,0.0
2019-08-04 08:45:00+00:00,368.2612,220.8796,415.0808,594.772,299.6,0.56,0.0
2019-08-04 09:00:00+00:00,484.1352,171.798,555.6268,633.7852,300.5,0.41000000000000003,0.0
2019-08-04 09:15:00+00:00,575.6428,135.9352,652.6272,670.7056,301.41,0.27,0.0
2019-08-04 09:30:00+00:00,626.2748,137.2868,692.8756,705.34,302.32,0.19,0.0
2019-08-04 09:45:00+00:00,670.2276,142.7252,724.6176,737.4844,303.04,0.23,0.0
2019-08-04 10:00:00+00:00,713.072,146.8832,755.0468,766.9752,303.58,0.30000000000000004,0.0
2019-08-04 10:15:00+00:00,752.0288,151.8236,781.2024,793.6656,304.11,0.38,0.0
2019-08-04 10:30:00+00:00,791.898,153.5532,808.3,817.422,304.65,0.45,0.0
2019-08-04 10:45:00+00:00,832.5584,152.1508,836.044,838.126,305.1,0.5,0.0
2019-08-04 11:00:00+00:00,865.5636,153.8904,855.9556,855.6748,305.45,0.51,0.0
2019-08-04 11:15:00+00:00,891.0848,158.3044,868.6204,869.9804,305.81,0.53,0.0
2019-08-04 11:30:00+00:00,913.1012,162.2532,878.1284,880.9712,306.17,0.55,0.0
2019-08-04 11:45:00+00:00,932.3376,165.1204,885.2196,888.5916,306.45,0.55,0.0
2019-08-04 12:00:00+00:00,954.3364,162.9944,894.9224,892.8024,306.67,0.56,0.0
2019-08-04 12:15:00+00:00,965.444,165.3552,894.86,893.4024,306.89,0.58,0.0
2019-08-04 12:30:00+00:00,974.11,166.2424,892.7764,890.3896,307.1,0.62,0.0
2019-08-04 12:45:00+00:00,977.6472,167.4324,886.3872,883.9528,307.26,0.67,0.0
2019-08-04 13:00:00+00:00,974.2352,170.0784,874.2432,874.1208,307.37,0.76,0.0
2019-08-04 13:15:00+00:00,968.6612,170.9784,860.4984,860.9388,307.47,0.88,0.0
2019-08-04 13:30:00+00:00,958.3548,171.8308,843.0292,844.4684,307.58,1.01,0.0
2019-08-04 13:45:00+00:00,945.9708,170.9588,824.05,824.788,307.66,1.16,0.0
2019-08-04 14:00:00+00:00,922.6588,173.9212,796.5608,801.992,307.72,1.34,0.0
2019-08-04 14:15:00+00:00,905.8712,169.95,774.3988,776.19,307.78,1.53,0.0
2019-08-04 14:30:00+00:00,872.7244,173.0312,739.836,747.5064,307.84,1.73,0.0
2019-08-04 14:45:00+00:00,838.5404,173.9068,704.814,716.0824,307.82,1.92,0.0
2019-08-04 15:00:00+00:00,807.6456,170.2248,672.528,682.0736,307.73,2.11,0.0
2019-08-04 15:15:00+00:00,771.5904,167.0252,636.6656,645.3224,307.63,2.3,0.0
2019-08-04 15:30:00+00:00,731.7604,163.5728,598.3456,606.008,307.54,2.5,0.0
2019-08-04 15:45:00+00:00,688.9216,159.5276,558.1964,564.6656,307.33,2.68,0.0
2019-08-04 16:00:00+00:00,642.4672,155.2704,515.898,521.5852,307.01,2.84,0.0
2019-08-04 16:15:00+00:00,589.2776,152.2956,469.5324,477.0236,306.68,3.0,0.0
2019-08-04 16:30:00+00:00,534.008,148.2696,422.3804,431.2696,306.36,3.16,0.0
2019-08-04 16:45:00+00:00,478.6872,142.3368,375.8468,384.668,305.95,3.3,0.0
2019-08-04 17:00:00+00:00,419.4664,136.1232,327.6212,337.6148,305.45,3.41,0.0
2019-08-04 17:15:00+00:00,358.8348,128.3756,279.4616,290.5716,304.95,3.5300000000000002,0.0
2019-08-04 17:30:00+00:00,293.5,119.7032,229.6396,244.0872,304.46,3.64,0.0
2019-08-04 17:45:00+00:00,231.01,107.5868,182.6336,198.8236,303.84,3.68,0.0
2019-08-04 18:00:00+00:00,168.4532,92.194,136.7128,155.5844,303.11,3.65,0.0
2019-08-04 18:15:00+00:00,114.9404,73.2732,96.694,115.5228,302.37,3.62,0.0
2019-08-04 18:30:00+00:00,71.2868,52.5524,62.8564,79.5772,301.63,3.59,0.0
2019-08-04 18:45:00+00:00,38.7348,32.25,35.896,48.6364,300.91,3.61,0.0
2019-08-04 19:00:00+00:00,17.1828,15.2324,16.454,23.8416,300.2,3.69,0.0
2019-08-04 19:15:00+00:00,4.0952,4.0636,4.2804,6.0832,299.48,3.77,0.0
2019-08-04 19:30:00+00:00,0.0,0.0,0.0,0.0,298.77,3.85,0.0
2019-08-04 19:45:00+00:00,0.0,0.0,0.0,0.0,298.19,3.95,0.0
2019-08-04 20:00:00+00:00,0.0,0.0,0.0,0.0,297.73,4.07,0.0
2019-08-04 20:15:00+00:00,0.0,0.0,0.0,0.0,297.27,4.18,0.0
2019-08-04 20:30:00+00:00,0.0,0.0,0.0,0.0,296.82,4.29,0.0
2019-08-04 20:45:00+00:00,0.0,0.0,0.0,0.0,296.4,4.27,0.0
2019-08-04 21:00:00+00:00,0.0,0.0,0.0,0.0,296.01,4.12,0.0
2019-08-04 21:15:00+00:00,0.0,0.0,0.0,0.0,295.62,3.9699999999999998,0.0
2019-08-04 21:30:00+00:00,0.0,0.0,0.0,0.0,295.24,3.81,0.0
2019-08-04 21:45:00+00:00,0.0,0.0,0.0,0.0,294.92,3.64,0.0
2019-08-04 22:00:00+00:00,0.0,0.0,0.0,0.0,294.69,3.45,0.0
2019-08-04 22:15:00+00:00,0.0,0.0,0.0,0.0,294.45,3.27,0.0
2019-08-04 22:30:00+00:00,0.0,0.0,0.0,0.0,294.22,3.08,0.0
2019-08-04 22:45:00+00:00,0.0,0.0,0.0,0.0,294.01,2.91,0.0
2019-08-04 23:00:00+00:00,0.0,0.0,0.0,0.0,293.83,2.74,0.0
2019-08-04 23:15:00+00:00,0.0,0.0,0.0,0.0,293.66,2.58,0.0
2019-08-04 23:30:00+00:00,0.0,0.0,0.0,0.0,293.48,2.42,0.0
2019-08-04 23:45:00+00:00,0.0,0.0,0.0,0.0,293.3,2.27,3e-06
2019-08-05 00:00:00+00:00,0.0,0.0,0.0,0.0,293.14,2.13,8e-06
2019-08-05 00:15:00+00:00,0.0,0.0,0.0,0.0,292.97,1.99,1.3000000000000001e-05
2019-08-05 00:30:00+00:00,0.0,0.0,0.0,0.0,292.8,1.8599999999999999,1.8e-05
2019-08-05 00:45:00+00:00,0.0,0.0,0.0,0.0,292.64,1.76,4.5e-05
2019-08-05 01:00:00+00:00,0.0,0.0,0.0,0.0,292.49,1.7000000000000002,9.5e-05
2019-08-05 01:15:00+00:00,0.0,0.0,0.0,0.0,292.35,1.6400000000000001,0.000144
2019-08-05 01:30:00+00:00,0.0,0.0,0.0,0.0,292.2,1.58,0.000193
2019-08-05 01:45:00+00:00,0.0,0.0,0.0,0.0,292.07,1.54,0.00023
2019-08-05 02:00:00+00:00,0.0,0.0,0.0,0.0,291.95,1.52,0.000252
2019-08-05 02:15:00+00:00,0.0,0.0,0.0,0.0,291.83,1.49,0.00027499999999999996
2019-08-05 02:30:00+00:00,0.0,0.0,0.0,0.0,291.71,1.47,0.000297
2019-08-05 02:45:00+00:00,0.0,0.0,0.0,0.0,291.59,1.47,0.00035000000000000005
2019-08-05 03:00:00+00:00,0.0,0.0,0.0,0.0,291.47,1.48,0.000432
2019-08-05 03:15:00+00:00,0.0,0.0,0.0,0.0,291.34,1.49,0.0005149999999999999
2019-08-05 03:30:00+00:00,0.0,0.0,0.0,0.0,291.22,1.51,0.000597
2019-08-05 03:45:00+00:00,0.0,0.0,0.0,0.0,291.1,1.51,0.000668
2019-08-05 04:00:00+00:00,0.0,0.0,0.0,0.0,290.98,1.5,0.0007279999999999999
2019-08-05 04:15:00+00:00,0.0,0.0,0.0,0.0,290.86,1.49,0.000788
2019-08-05 04:30:00+00:00,0.0,0.0,0.0,0.0,290.74,1.49,0.000848
2019-08-05 04:45:00+00:00,0.0,0.0,0.0,0.0,290.74,1.49,0.0008669999999999999
2019-08-05 05:00:00+00:00,0.1608,0.15960000000000002,0.168,0.41600000000000004,290.87,1.52,0.0008439999999999999
2019-08-05 05:15:00+00:00,3.9699999999999998,3.9396,4.15,10.806000000000001,290.99,1.54,0.0008219999999999999
2019-08-05 05:30:00+00:00,10.394,10.3124,11.1248,31.0788,291.12,1.57,0.000799
2019-08-05 05:45:00+00:00,17.8508,17.7044,19.934,58.2368,291.42,1.55,0.000732
2019-08-05 06:00:00+00:00,27.6916,27.4632,31.0876,91.2128,291.91,1.49,0.000619
2019-08-05 06:15:00+00:00,38.5572,38.238,43.4716,128.7456,292.39,1.44,0.000505
2019-08-05 06:30:00+00:00,54.9156,54.0728,60.9064,169.6564,292.87,1.4100000000000001,0.000392
2019-08-05 06:45:00+00:00,73.6104,71.406,80.9744,212.9912,293.43,1.35,0.000435
2019-08-05 07:00:00+00:00,88.012,84.4604,95.712,257.9036,294.08,1.25,0.000633
2019-08-05 07:15:00+00:00,99.3544,94.6948,106.8092,303.6888,294.72,1.16,0.0008309999999999999
2019-08-05 07:30:00+00:00,114.636,108.4624,122.408,349.7608,295.36,1.07,0.001029
2019-08-05 07:45:00+00:00,135.808,127.2276,144.5368,395.6268,295.95,1.01,0.0012309999999999999
2019-08-05 08:00:00+00:00,152.7304,142.1404,161.7584,440.866,296.47,0.98,0.0014349999999999999
2019-08-05 08:15:00+00:00,166.058,153.9904,174.9416,485.1132,296.99,0.96,0.0016400000000000002
2019-08-05 08:30:00+00:00,189.546,173.866,199.2336,528.0456,297.51,0.9500000000000001,0.0018449999999999999
2019-08-05 08:45:00+00:00,223.1924,200.3328,234.5632,569.3768,298.0,0.9400000000000001,0.0018419999999999999
2019-08-05 09:00:00+00:00,244.8888,217.4768,256.51,608.8504,298.45,0.93,0.0016339999999999998
2019-08-05 09:15:00+00:00,270.244,236.0616,282.246,645.7532,298.89,0.92,0.0014249999999999998
2019-08-05 09:30:00+00:00,311.9296,261.5528,325.3704,679.8852,299.34,0.93,0.0012159999999999999
2019-08-05 09:45:00+00:00,338.46,277.7492,351.5652,711.5512,299.78,0.93,0.0010019999999999999
2019-08-05 10:00:00+00:00,379.506,296.2996,392.5796,740.5828,300.21,0.93,0.000783
2019-08-05 10:15:00+00:00,423.0964,310.4608,435.134,766.8272,300.63,0.9400000000000001,0.000565
2019-08-05 10:30:00+00:00,535.744,307.3116,545.7812,790.1468,301.06,0.9500000000000001,0.000346
2019-08-05 10:45:00+00:00,646.8048,277.3468,650.0196,810.4204,301.48,0.97,0.000208
2019-08-05 11:00:00+00:00,743.3372,239.1596,735.7376,827.542,301.88,1.0,0.00015199999999999998
2019-08-05 11:15:00+00:00,807.3108,216.698,787.6464,841.4216,302.28,1.03,9.6e-05
2019-08-05 11:30:00+00:00,819.0344,226.302,789.4752,851.9856,302.68,1.07,4e-05
2019-08-05 11:45:00+00:00,817.1096,241.3924,779.34,859.1776,303.05,1.11,1.1000000000000001e-05
2019-08-05 12:00:00+00:00,748.498,289.6148,711.7036,862.956,303.38,1.17,8e-06
2019-08-05 12:15:00+00:00,672.3964,326.8508,641.0336,864.1948,303.71,1.23,4.9999999999999996e-06
2019-08-05 12:30:00+00:00,598.6816,347.7516,574.6244,862.8988,304.04,1.29,3e-06
2019-08-05 12:45:00+00:00,511.25,350.9552,497.2284,858.1744,304.31,1.37,3e-06
2019-08-05 13:00:00+00:00,430.3212,334.7428,424.4548,850.05,304.54,1.46,4.9999999999999996e-06
2019-08-05 13:15:00+00:00,418.3148,328.7996,412.1488,838.572,304.77,1.56,7e-06
2019-08-05 13:30:00+00:00,387.8512,314.2072,383.31,823.8028,305.0,1.6600000000000001,9e-06
2019-08-05 13:45:00+00:00,384.4724,309.4512,378.6244,805.8216,305.17,1.77,2.3e-05
2019-08-05 14:00:00+00:00,395.8488,309.4732,386.6972,784.7236,305.26,1.88,4.8e-05
2019-08-05 14:15:00+00:00,409.5648,307.4216,395.7372,760.6192,305.36,1.99,7.400000000000001e-05
2019-08-05 14:30:00+00:00,504.9232,305.4532,467.0656,733.6356,305.46,2.11,9.900000000000001e-05
2019-08-05 14:45:00+00:00,665.1488,255.1104,577.5728,703.9136,305.48,2.23,0.00011
2019-08-05 15:00:00+00:00,776.5928,186.1664,648.5984,671.6096,305.41,2.34,0.000106
2019-08-05 15:15:00+00:00,771.9376,165.8132,635.5504,636.7752,305.35,2.46,0.000102
2019-08-05 15:30:00+00:00,726.5352,165.2744,593.3276,599.5908,305.29,2.5700000000000003,9.800000000000001e-05
2019-08-05 15:45:00+00:00,682.5988,161.6868,552.4748,560.4004,305.15,2.67,9.900000000000001e-05
2019-08-05 16:00:00+00:00,639.4964,155.6088,512.5156,519.4464,304.93,2.76,0.00010499999999999999
2019-08-05 16:15:00+00:00,590.7536,150.4068,469.124,476.96,304.72,2.84,0.000111
2019-08-05 16:30:00+00:00,499.7472,160.4588,399.504,433.218,304.5,2.92,0.000117
2019-08-05 16:45:00+00:00,372.4324,172.2264,309.3896,388.5244,304.22,2.98,0.00010499999999999999
2019-08-05 17:00:00+00:00,305.8432,160.62,258.0512,343.2156,303.86,3.01,7.7e-05
2019-08-05 17:15:00+00:00,241.0096,143.8124,208.116,297.6676,303.51,3.04,4.8e-05
2019-08-05 17:30:00+00:00,201.3048,125.4808,174.3608,252.3112,303.15,3.06,1.9e-05
2019-08-05 17:45:00+00:00,156.0856,105.0596,137.39,207.6556,302.67,2.99,4e-06
2019-08-05 18:00:00+00:00,128.1264,87.1468,111.9608,164.33,302.05,2.8200000000000003,3e-06
2019-08-05 18:15:00+00:00,89.698,66.2476,80.1884,123.106,301.43,2.65,2e-06
2019-08-05 18:30:00+00:00,56.358,45.4964,51.9736,85.0592,300.82,2.47,1e-06
2019-08-05 18:45:00+00:00,31.7568,27.2892,29.9724,51.6004,300.16,2.39,0.0
2019-08-05 19:00:00+00:00,13.9384,12.4416,13.422,24.4052,299.48,2.41,0.0
2019-08-05 19:15:00+00:00,3.0304,3.0068,3.1676,5.3908000000000005,298.79,2.42,0.0
2019-08-05 19:30:00+00:00,0.0,0.0,0.0,0.0,298.1,2.44,0.0
2019-08-05 19:45:00+00:00,0.0,0.0,0.0,0.0,297.59,2.49,0.0
2019-08-05 20:00:00+00:00,0.0,0.0,0.0,0.0,297.27,2.58,0.0
2019-08-05 20:15:00+00:00,0.0,0.0,0.0,0.0,296.95,2.66,0.0
2019-08-05 20:30:00+00:00,0.0,0.0,0.0,0.0,296.63,2.75,0.0
2019-08-05 20:45:00+00:00,0.0,0.0,0.0,0.0,296.31,2.8,0.0
2019-08-05 21:00:00+00:00,0.0,0.0,0.0,0.0,296.01,2.8200000000000003,0.0
2019-08-05 21:15:00+00:00,0.0,0.0,0.0,0.0,295.7,2.83,0.0
2019-08-05 21:30:00+00:00,0.0,0.0,0.0,0.0,295.4,2.85,0.0
2019-08-05 21:45:00+00:00,0.0,0.0,0.0,0.0,295.11,2.8200000000000003,0.0
2019-08-05 22:00:00+00:00,0.0,0.0,0.0,0.0,294.83,2.74,0.0
2019-08-05 22:15:00+00:00,0.0,0.0,0.0,0.0,294.55,2.66,0.0
2019-08-05 22:30:00+00:00,0.0,0.0,0.0,0.0,294.28,2.59,0.0
2019-08-05 22:45:00+00:00,0.0,0.0,0.0,0.0,294.02,2.49,0.0
2019-08-05 23:00:00+00:00,0.0,0.0,0.0,0.0,293.77,2.38,0.0
2019-08-05 23:15:00+00:00,0.0,0.0,0.0,0.0,293.53,2.27,0.0
2019-08-05 23:30:00+00:00,0.0,0.0,0.0,0.0,293.29,2.16,0.0
2019-08-05 23:45:00+00:00,0.0,0.0,0.0,0.0,293.07,2.06,0.0
2019-08-06 00:00:00+00:00,0.0,0.0,0.0,0.0,292.89,1.98,0.0
2019-08-06 00:15:00+00:00,0.0,0.0,0.0,0.0,292.7,1.9,0.0
2019-08-06 00:30:00+00:00,0.0,0.0,0.0,0.0,292.52,1.82,0.0
2019-08-06 00:45:00+00:00,0.0,0.0,0.0,0.0,292.35,1.75,0.0
2019-08-06 01:00:00+00:00,0.0,0.0,0.0,0.0,292.21,1.71,0.0
2019-08-06 01:15:00+00:00,0.0,0.0,0.0,0.0,292.06,1.67,0.0
2019-08-06 01:30:00+00:00,0.0,0.0,0.0,0.0,291.92,1.63,0.0
2019-08-06 01:45:00+00:00,0.0,0.0,0.0,0.0,291.79,1.5899999999999999,1e-06
2019-08-06 02:00:00+00:00,0.0,0.0,0.0,0.0,291.67,1.56,4e-06
2019-08-06 02:15:00+00:00,0.0,0.0,0.0,0.0,291.55,1.52,7e-06
2019-08-06 02:30:00+00:00,0.0,0.0,0.0,0.0,291.43,1.5,1e-05
2019-08-06 02:45:00+00:00,0.0,0.0,0.0,0.0,291.32,1.47,1.7000000000000003e-05
2019-08-06 03:00:00+00:00,0.0,0.0,0.0,0.0,291.21,1.45,2.7000000000000002e-05
2019-08-06 03:15:00+00:00,0.0,0.0,0.0,0.0,291.11,1.43,3.8e-05
2019-08-06 03:30:00+00:00,0.0,0.0,0.0,0.0,291.01,1.42,4.8e-05
2019-08-06 03:45:00+00:00,0.0,0.0,0.0,0.0,290.92,1.4100000000000001,5.7e-05
2019-08-06 04:00:00+00:00,0.0,0.0,0.0,0.0,290.84,1.4,6.3e-05
2019-08-06 04:15:00+00:00,0.0,0.0,0.0,0.0,290.76,1.3900000000000001,7.000000000000001e-05
2019-08-06 04:30:00+00:00,0.0,0.0,0.0,0.0,290.67,1.3900000000000001,7.6e-05
2019-08-06 04:45:00+00:00,0.0,0.0,0.0,0.0,290.72,1.3900000000000001,7.8e-05
2019-08-06 05:00:00+00:00,0.0616,0.061200000000000004,0.0644,0.2104,290.89,1.3900000000000001,7.500000000000001e-05
2019-08-06 05:15:00+00:00,3.2524,3.2272,3.3996,9.8368,291.06,1.4,7.2e-05
2019-08-06 05:30:00+00:00,9.7924,9.716,10.438,30.7592,291.24,1.4,6.900000000000001e-05
2019-08-06 05:45:00+00:00,16.9344,16.7956,18.8936,59.1368,291.57,1.35,6.2e-05
2019-08-06 06:00:00+00:00,25.918,25.7044,29.0492,93.3864,292.08,1.25,5.2000000000000004e-05
2019-08-06 06:15:00+00:00,35.4384,35.146,39.8272,132.1192,292.58,1.1400000000000001,4.2000000000000004e-05
2019-08-06 06:30:00+00:00,46.7704,46.1252,51.514,174.1104,293.08,1.04,3.1e-05
2019-08-06 06:45:00+00:00,61.26,59.6644,66.624,218.2024,293.79,0.9500000000000001,2.4e-05
2019-08-06 07:00:00+00:00,76.1848,73.4604,82.16,263.5684,294.72,0.88,1.9e-05
2019-08-06 07:15:00+00:00,98.6236,93.9712,106.0524,309.5596,295.65,0.84,1.4e-05
2019-08-06 07:30:00+00:00,127.3664,119.3348,137.1364,355.6536,296.58,0.84,9e-06
2019-08-06 07:45:00+00:00,158.5792,145.0576,171.2384,401.414,297.4,0.79,7e-06
2019-08-06 08:00:00+00:00,195.254,172.2544,211.9944,446.4652,298.1,0.67,8e-06
2019-08-06 08:15:00+00:00,223.076,192.1396,241.3528,490.4728,298.8,0.5700000000000001,8e-06
2019-08-06 08:30:00+00:00,255.054,212.2764,275.3328,533.138,299.49,0.5,9e-06
2019-08-06 08:45:00+00:00,293.4848,232.17,316.5648,574.1916,300.1,0.46,1.6000000000000003e-05
2019-08-06 09:00:00+00:00,313.2316,246.656,334.4072,613.3888,300.61,0.44,3.1e-05
2019-08-06 09:15:00+00:00,309.944,254.1292,326.164,649.1132,301.12,0.48,4.5e-05
2019-08-06 09:30:00+00:00,406.5812,272.5624,430.8304,681.1492,301.64,0.56,5.900000000000001e-05
2019-08-06 09:45:00+00:00,419.5356,287.5936,439.5916,710.7956,302.07,0.64,9.900000000000001e-05
2019-08-06 10:00:00+00:00,399.5436,298.79,413.6836,737.896,302.42,0.7000000000000001,0.000165
2019-08-06 10:15:00+00:00,525.3652,291.8424,540.5168,762.2444,302.77,0.78,0.00023
2019-08-06 10:30:00+00:00,608.2804,276.894,618.6856,783.702,303.11,0.87,0.000296
2019-08-06 10:45:00+00:00,740.6496,216.8652,742.066,802.1436,303.4,0.9400000000000001,0.000375
2019-08-06 11:00:00+00:00,810.5832,191.996,800.2272,817.4604,303.62,1.0,0.00046699999999999997
2019-08-06 11:15:00+00:00,798.0616,221.5884,778.2216,829.5576,303.84,1.07,0.0005589999999999999
2019-08-06 11:30:00+00:00,732.2688,277.2576,709.3644,838.3564,304.07,1.16,0.000651
2019-08-06 11:45:00+00:00,671.834,316.16,649.3012,843.7948,304.24,1.23,0.0008300000000000001
2019-08-06 12:00:00+00:00,800.3836,259.44,755.8848,845.8272,304.38,1.31,0.0010969999999999999
2019-08-06 12:15:00+00:00,878.7064,221.0744,816.4152,846.0056,304.51,1.4,0.001364
2019-08-06 12:30:00+00:00,866.708,233.6472,798.1992,844.3788,304.64,1.5,0.0016309999999999999
2019-08-06 12:45:00+00:00,712.282,311.1644,663.7592,839.32,304.81,1.5899999999999999,0.002185
2019-08-06 13:00:00+00:00,608.0812,341.368,574.3792,830.8552,305.0,1.6800000000000002,0.003025
2019-08-06 13:15:00+00:00,520.304,344.2264,498.8924,819.0304,305.19,1.76,0.003865
2019-08-06 13:30:00+00:00,745.6312,280.9796,672.1944,803.9072,305.38,1.85,0.004705
2019-08-06 13:45:00+00:00,593.6004,318.4372,549.0508,785.5644,305.52,1.94,0.005586
2019-08-06 14:00:00+00:00,343.922,283.8352,339.7024,764.0976,305.61,2.0,0.006508
2019-08-06 14:15:00+00:00,519.9716,304.4948,480.8628,739.62,305.7,2.07,0.007430999999999999
2019-08-06 14:30:00+00:00,761.4616,230.332,654.4208,712.2604,305.79,2.14,0.008353
2019-08-06 14:45:00+00:00,799.128,194.0096,673.0672,682.1664,305.79,2.21,0.009002
2019-08-06 15:00:00+00:00,748.954,199.66,627.5224,649.502,305.72,2.27,0.009375999999999999
2019-08-06 15:15:00+00:00,686.9228,207.7504,574.3328,614.2516,305.65,2.33,0.009751
2019-08-06 15:30:00+00:00,674.8368,190.1128,556.1232,576.6104,305.58,2.39,0.010126
2019-08-06 15:45:00+00:00,632.8012,184.388,517.4164,537.0076,305.37,2.45,0.009637
2019-08-06 16:00:00+00:00,528.6852,200.0712,438.4468,495.6908,305.02,2.52,0.008284999999999999
2019-08-06 16:15:00+00:00,500.1252,185.6304,409.4624,452.9348,304.66,2.59,0.006932
2019-08-06 16:30:00+00:00,437.0236,179.7452,359.0328,409.0456,304.31,2.66,0.005579
2019-08-06 16:45:00+00:00,340.9104,175.9816,288.7664,364.3676,303.93,2.75,0.004556999999999999
2019-08-06 17:00:00+00:00,285.218,160.6016,244.2468,319.296,303.52,2.86,0.0038659999999999996
2019-08-06 17:15:00+00:00,147.6736,116.742,139.5704,274.2856,303.12,2.9699999999999998,0.003175
2019-08-06 17:30:00+00:00,79.2152,70.9244,78.3048,229.8736,302.72,3.08,0.002483
2019-08-06 17:45:00+00:00,79.1688,69.356,77.3172,186.6952,302.25,3.15,0.002033
2019-08-06 18:00:00+00:00,61.2304,53.9532,59.7796,145.5096,301.73,3.18,0.0018239999999999999
2019-08-06 18:15:00+00:00,42.6848,37.9084,41.6784,107.1804,301.2,3.21,0.001615
2019-08-06 18:30:00+00:00,28.4156,25.2616,27.632,72.76,300.67,3.25,0.001406
2019-08-06 18:45:00+00:00,17.5076,15.4544,16.8392,43.4124,300.07,3.2800000000000002,0.001201
2019-08-06 19:00:00+00:00,8.7396,7.8504000000000005,8.4704,20.2132,299.39,3.31,0.0010019999999999999
2019-08-06 19:15:00+00:00,1.6068,1.5944,1.6796,4.084,298.7,3.34,0.000803
2019-08-06 19:30:00+00:00,0.0,0.0,0.0,0.0,298.02,3.37,0.0006039999999999999
2019-08-06 19:45:00+00:00,0.0,0.0,0.0,0.0,297.46,3.4,0.000448
2019-08-06 20:00:00+00:00,0.0,0.0,0.0,0.0,297.0,3.43,0.000335
2019-08-06 20:15:00+00:00,0.0,0.0,0.0,0.0,296.55,3.46,0.000223
2019-08-06 20:30:00+00:00,0.0,0.0,0.0,0.0,296.1,3.49,0.00011
2019-08-06 20:45:00+00:00,0.0,0.0,0.0,0.0,295.71,3.47,0.000145
2019-08-06 21:00:00+00:00,0.0,0.0,0.0,0.0,295.4,3.39,0.000329
