,Vdc,Idc,Pac,Pdc
2019-08-03 23:15:00+02:00,,,,
2019-08-03 23:30:00+02:00,,,,
2019-08-03 23:45:00+02:00,,,,
2019-08-04 00:00:00+02:00,,,,
2019-08-04 00:15:00+02:00,,,,
2019-08-04 00:30:00+02:00,,,,
2019-08-04 00:45:00+02:00,,,,
2019-08-04 01:00:00+02:00,,,,
2019-08-04 01:15:00+02:00,,,,
2019-08-04 01:30:00+02:00,,,,
2019-08-04 01:45:00+02:00,,,,
2019-08-04 02:00:00+02:00,,,,
2019-08-04 02:15:00+02:00,,,,
2019-08-04 02:30:00+02:00,,,,
2019-08-04 02:45:00+02:00,,,,
2019-08-04 03:00:00+02:00,,,,
2019-08-04 03:15:00+02:00,,,,
2019-08-04 03:30:00+02:00,,,,
2019-08-04 03:45:00+02:00,,,,
2019-08-04 04:00:00+02:00,,,,
2019-08-04 04:15:00+02:00,,,,
2019-08-04 04:30:00+02:00,,,,
2019-08-04 04:45:00+02:00,,,,
2019-08-04 05:00:00+02:00,,,,
2019-08-04 05:15:00+02:00,,,,
2019-08-04 05:30:00+02:00,,,,
2019-08-04 05:45:00+02:00,,,,
2019-08-04 06:00:00+02:00,,,,
2019-08-04 06:15:00+02:00,,,,
2019-08-04 06:30:00+02:00,,,,
2019-08-04 06:45:00+02:00,437.0,0.0,0.0,0.0
2019-08-04 07:00:00+02:00,525.9586549337483,0.009925519105478557,0.783607053602244,5.220412678236723
2019-08-04 07:15:00+02:00,608.9131327245469,0.02977029866749361,2.721021876121119,18.127525823768938
2019-08-04 07:30:00+02:00,507.9127894167066,1.1607576674921642,183.1578213074199,589.5636647327751
2019-08-04 07:45:00+02:00,539.8929575770309,2.092433524539072,643.0175007687624,1129.6901240967304
2019-08-04 08:00:00+02:00,557.8780420569218,3.192310473349292,1286.2334010324637,1780.9199165099083
2019-08-04 08:15:00+02:00,562.865546063446,4.598396902893653,2075.2672705046025,2588.279183763695
2019-08-04 08:30:00+02:00,588.5840278405345,5.700867937523515,2829.323148047677,3355.4398128545513
2019-08-04 08:45:00+02:00,605.9797393042445,6.042706197459054,3117.5443772110207,3661.7575262283804
2019-08-04 09:00:00+02:00,595.6982288436296,8.399203117443696,4455.515986018347,5003.390420759102
2019-08-04 09:15:00+02:00,592.975997189578,9.230656016410439,4925.291599798185,5473.557456044958
2019-08-04 09:30:00+02:00,596.6478408191866,11.94471110372637,6561.939345338697,7126.786089247302
2019-08-04 09:45:00+02:00,591.7540233752472,12.882308401878799,7075.035677190159,7623.15782717253
2019-08-04 10:00:00+02:00,591.6273652528976,11.987316777874266,6528.005418598218,7092.024641745606
2019-08-04 10:15:00+02:00,595.2513284169299,17.33514881998625,9741.020876015515,10318.77036340199
2019-08-04 10:30:00+02:00,589.8968582661976,20.68673119099484,11611.726683437088,12203.037737365212
2019-08-04 10:45:00+02:00,586.6429290722999,21.900776700108025,12232.424915944717,12847.93579230975
2019-08-04 11:00:00+02:00,587.5698344371003,13.97451367659291,7660.992766996792,8211.002687294691
2019-08-04 11:15:00+02:00,581.810094627469,17.103477594115574,9375.805392926659,9950.975917491178
2019-08-04 11:30:00+02:00,572.0347039727175,16.06944642541235,8614.819769699758,9192.281028966197
2019-08-04 11:45:00+02:00,550.0,69.6500015259,37340.0,38307.500839244996
2019-08-04 12:00:00+02:00,543.0,73.6100006104,39055.0,39970.230331447194
2019-08-04 12:15:00+02:00,537.0,77.6699981689,40788.0,41708.789016699295
2019-08-04 12:30:00+02:00,529.0,81.6900024414,42261.0,43214.011291500596
2019-08-04 12:45:00+02:00,525.0,85.1999969482,43757.0,44729.998397805
2019-08-04 13:00:00+02:00,517.0,88.6200027466,44842.0,45816.541419992194
2019-08-04 13:15:00+02:00,515.0,91.2399978638,45988.0,46988.598899857
2019-08-04 13:30:00+02:00,513.0,93.5100021362,46957.0,47970.6310958706
2019-08-04 13:45:00+02:00,507.0,95.5899963379,47398.0,48464.128143315305
2019-08-04 14:00:00+02:00,505.0,97.3899993896,48153.0,49181.94969174801
2019-08-04 14:15:00+02:00,502.0,98.3199996948,48294.0,49356.6398467896
2019-08-04 14:30:00+02:00,497.0,99.2300033569,48342.0,49317.3116683793
2019-08-04 14:45:00+02:00,496.0,99.9199981689,48538.0,49560.3190917744
2019-08-04 15:00:00+02:00,495.0,100.0899963379,48585.0,49544.5481872605
2019-08-04 15:15:00+02:00,495.0,98.5,47826.0,48757.5
2019-08-04 15:30:00+02:00,499.0,96.3799972534,47153.0,48093.6186294466
2019-08-04 15:45:00+02:00,499.0,96.9300003052,47400.0,48368.0701522948
2019-08-04 16:00:00+02:00,499.0,95.2699966431,46586.0,47539.7283249069
2019-08-04 16:15:00+02:00,501.0,93.1699981689,45731.0,46678.1690826189
2019-08-04 16:30:00+02:00,500.0,90.8199996948,44570.0,45409.9998474
2019-08-04 16:45:00+02:00,503.0,87.6900024414,43242.0,44108.0712280242
2019-08-04 17:00:00+02:00,508.0,83.9199981689,41723.0,42631.3590698012
2019-08-04 17:15:00+02:00,516.0,80.4800033569,40617.0,41527.6817321604
2019-08-04 17:30:00+02:00,521.0,76.8300018311,39179.0,40028.4309540031
2019-08-04 17:45:00+02:00,529.0,72.7200012207,37643.0,38468.8806457503
2019-08-04 18:00:00+02:00,535.0,64.6200027466,33740.0,34571.701469431
2019-08-04 18:15:00+02:00,539.0,61.2299995422,32227.0,33002.9697532458
2019-08-04 18:30:00+02:00,541.0,61.7299995422,32627.0,33395.9297523302
2019-08-04 18:45:00+02:00,549.0,49.6800003052,26609.0,27274.320167554797
2019-08-04 19:00:00+02:00,546.0,48.4099998474,25742.0,26431.8599166804
2019-08-04 19:15:00+02:00,548.0,42.0400009155,22371.0,23037.920501694
2019-08-04 19:30:00+02:00,552.0,36.7000007629,19594.0,20258.400421120798
2019-08-04 19:45:00+02:00,556.0,29.6299991608,15847.0,16474.2795334048
2019-08-04 20:00:00+02:00,558.0,24.0900001526,12839.0,13442.220085150799
2019-08-04 20:15:00+02:00,560.0,18.3700008392,9708.0,10287.200469952
2019-08-04 20:30:00+02:00,560.0,12.3999996185,6361.0,6943.99978636
2019-08-04 20:45:00+02:00,558.0,7.3800001144,3561.0,4118.040063835199
2019-08-04 21:00:00+02:00,535.0,3.6199998856,1415.0,1936.699938796
2019-08-04 21:15:00+02:00,510.0,1.9299999475,484.0,984.299973225
2019-08-04 21:30:00+02:00,541.0,0.1700000018,-113.0,91.9700009738
2019-08-04 21:45:00+02:00,473.0,-0.0500000007,2.0,-23.6500003311
2019-08-04 22:00:00+02:00,,,,
2019-08-04 22:15:00+02:00,,,,
2019-08-04 22:30:00+02:00,,,,
2019-08-04 22:45:00+02:00,,,,
2019-08-04 23:00:00+02:00,,,,
2019-08-04 23:15:00+02:00,,,,
2019-08-04 23:30:00+02:00,,,,
2019-08-04 23:45:00+02:00,,,,
2019-08-05 00:00:00+02:00,,,,
2019-08-05 00:15:00+02:00,,,,
2019-08-05 00:30:00+02:00,,,,
2019-08-05 00:45:00+02:00,,,,
2019-08-05 01:00:00+02:00,,,,
2019-08-05 01:15:00+02:00,,,,
2019-08-05 01:30:00+02:00,,,,
2019-08-05 01:45:00+02:00,,,,
2019-08-05 02:00:00+02:00,,,,
2019-08-05 02:15:00+02:00,,,,
2019-08-05 02:30:00+02:00,,,,
2019-08-05 02:45:00+02:00,,,,
2019-08-05 03:00:00+02:00,,,,
2019-08-05 03:15:00+02:00,,,,
2019-08-05 03:30:00+02:00,,,,
2019-08-05 03:45:00+02:00,,,,
2019-08-05 04:00:00+02:00,,,,
2019-08-05 04:15:00+02:00,,,,
2019-08-05 04:30:00+02:00,,,,
2019-08-05 04:45:00+02:00,,,,
2019-08-05 05:00:00+02:00,,,,
2019-08-05 05:15:00+02:00,,,,
2019-08-05 05:30:00+02:00,,,,
