,Vdc,Idc,Pac,Pdc
2019-08-29 14:45:00+02:00,510.0,86.5599975586,43386.0,44145.598754886
2019-08-29 15:00:00+02:00,514.0,88.8099975586,44769.0,45648.3387451204
2019-08-29 15:15:00+02:00,509.0,90.0800018311,45027.0,45850.7209320299
2019-08-29 15:30:00+02:00,512.0,81.5899963379,41096.0,41774.0781250048
2019-08-29 15:45:00+02:00,522.0,65.6200027466,33651.0,34253.6414337252
2019-08-29 16:00:00+02:00,529.0,66.2300033569,34368.0,35035.6717758001
2019-08-29 16:15:00+02:00,526.0,74.5899963379,38494.0,39234.3380737354
2019-08-29 16:30:00+02:00,527.0,64.8199996948,33521.0,34160.1398391596
2019-08-29 16:45:00+02:00,536.0,57.8300018311,30393.0,30996.8809814696
2019-08-29 17:00:00+02:00,532.0,71.5100021362,37388.0,38043.3211364584
2019-08-29 17:15:00+02:00,533.0,59.1500015259,30889.0,31526.950813304702
2019-08-29 17:30:00+02:00,538.0,61.0499992371,32209.0,32844.8995895598
2019-08-29 17:45:00+02:00,537.0,56.5600013733,29827.0,30372.7207374621
2019-08-29 18:00:00+02:00,543.0,50.4799995422,26840.0,27410.639751414597
2019-08-29 18:15:00+02:00,550.0,46.6399993896,25113.0,25651.99966428
2019-08-29 18:30:00+02:00,549.0,46.8499984741,25185.0,25720.649162280897
2019-08-29 18:45:00+02:00,553.0,42.1800003052,22828.0,23325.5401687756
2019-08-29 19:00:00+02:00,556.0,38.0699996948,20647.0,21166.9198303088
2019-08-29 19:15:00+02:00,557.0,31.0499992371,16809.0,17294.8495750647
2019-08-29 19:30:00+02:00,560.0,24.3700008392,13177.0,13647.200469952
2019-08-29 19:45:00+02:00,556.0,18.2900009155,9724.0,10169.240509018
2019-08-29 20:00:00+02:00,549.0,11.6700000763,5997.0,6406.830041888699
2019-08-29 20:15:00+02:00,538.0,6.0300002098,2850.0,3244.1401128724
2019-08-29 20:30:00+02:00,520.0,3.0699999332,1188.0,1596.399965264
2019-08-29 20:45:00+02:00,475.0,1.4600000381,303.0,693.5000180975001
2019-08-29 21:00:00+02:00,549.0,-0.0599999987,-56.0,-32.9399992863
2019-08-29 21:15:00+02:00,,,,
2019-08-29 21:30:00+02:00,,,,
2019-08-29 21:45:00+02:00,,,,
2019-08-29 22:00:00+02:00,,,,
2019-08-29 22:15:00+02:00,,,,
2019-08-29 22:30:00+02:00,,,,
2019-08-29 22:45:00+02:00,,,,
2019-08-29 23:00:00+02:00,,,,
2019-08-29 23:15:00+02:00,,,,
2019-08-29 23:30:00+02:00,,,,
2019-08-29 23:45:00+02:00,,,,
2019-08-30 00:00:00+02:00,,,,
2019-08-30 00:15:00+02:00,,,,
2019-08-30 00:30:00+02:00,,,,
2019-08-30 00:45:00+02:00,,,,
2019-08-30 01:00:00+02:00,,,,
2019-08-30 01:15:00+02:00,,,,
2019-08-30 01:30:00+02:00,,,,
2019-08-30 01:45:00+02:00,,,,
2019-08-30 02:00:00+02:00,,,,
2019-08-30 02:15:00+02:00,,,,
2019-08-30 02:30:00+02:00,,,,
2019-08-30 02:45:00+02:00,,,,
2019-08-30 03:00:00+02:00,,,,
2019-08-30 03:15:00+02:00,,,,
2019-08-30 03:30:00+02:00,,,,
2019-08-30 03:45:00+02:00,,,,
2019-08-30 04:00:00+02:00,,,,
2019-08-30 04:15:00+02:00,,,,
2019-08-30 04:30:00+02:00,,,,
2019-08-30 04:45:00+02:00,,,,
2019-08-30 05:00:00+02:00,,,,
2019-08-30 05:15:00+02:00,,,,
2019-08-30 05:30:00+02:00,,,,
2019-08-30 05:45:00+02:00,,,,
2019-08-30 06:00:00+02:00,,,,
2019-08-30 06:15:00+02:00,,,,
2019-08-30 06:30:00+02:00,,,,
2019-08-30 06:45:00+02:00,,,,
2019-08-30 07:00:00+02:00,,,,
2019-08-30 07:15:00+02:00,441.0,0.0,2.0,0.0
2019-08-30 07:30:00+02:00,533.0,0.0099999998,1.0,5.329999893399999
2019-08-30 07:45:00+02:00,559.0,0.4699999988,40.0,262.7299993292
2019-08-30 08:00:00+02:00,519.0,1.9700000286,519.0,1022.4300148433999
2019-08-30 08:15:00+02:00,555.0,3.1300001144,1217.0,1737.150063492
2019-08-30 08:30:00+02:00,570.0,4.4600000381000005,1997.0,2542.2000217170003
2019-08-30 08:45:00+02:00,608.0,5.7699999809,2931.0,3508.1599883872
2019-08-30 09:00:00+02:00,605.0,8.470000267,4532.0,5124.350161535
2019-08-30 09:15:00+02:00,602.0,12.1999998093,6712.0,7344.3998851986
2019-08-30 09:30:00+02:00,598.0,16.3099994659,9128.0,9753.3796806082
2019-08-30 09:45:00+02:00,603.0,21.6499996185,12376.0,13054.949769955501
2019-08-30 10:00:00+02:00,600.0,27.4300003052,15740.0,16458.00018312
2019-08-30 10:15:00+02:00,591.0,31.2600002289,17746.0,18474.6601352799
2019-08-30 10:30:00+02:00,584.0,37.3199996948,21086.0,21794.879821763203
2019-08-30 10:45:00+02:00,576.0,42.7599983215,23935.0,24629.759033184
2019-08-30 11:00:00+02:00,568.0,47.7099990845,26423.0,27099.279479996
2019-08-30 11:15:00+02:00,559.0,52.3300018311,28553.0,29252.471023584898
2019-08-30 11:30:00+02:00,552.0,58.0,31313.0,32016.0
2019-08-30 11:45:00+02:00,545.0,62.2099990845,33222.0,33904.4495010525
2019-08-30 12:00:00+02:00,539.0,66.5800018311,35227.0,35886.6209869629
2019-08-30 12:15:00+02:00,534.0,71.1399993896,37250.0,37988.75967404641
2019-08-30 12:30:00+02:00,526.0,75.9800033569,39257.0,39965.4817657294
2019-08-30 12:45:00+02:00,524.0,78.5999984741,40446.0,41186.3992004284
2019-08-30 13:00:00+02:00,519.0,81.3499984741,41530.0,42220.649208057905
2019-08-30 13:15:00+02:00,517.0,84.1600036621,42748.0,43510.7218933057
2019-08-30 13:30:00+02:00,513.0,86.6200027466,43642.0,44436.06140900579
2019-08-30 13:45:00+02:00,510.0,88.7399978638,44414.0,45257.398910538
2019-08-30 14:00:00+02:00,509.0,90.2699966431,45172.0,45947.4282913379
2019-08-30 14:15:00+02:00,508.0,91.2799987793,45533.0,46370.2393798844
2019-08-30 14:30:00+02:00,506.0,92.2399978638,45944.0,46673.4389190828
2019-08-30 14:45:00+02:00,503.0,92.4400024414,45714.0,46497.3212280242
2019-08-30 15:00:00+02:00,502.0,92.0199966431,45406.0,46194.0383148362
2019-08-30 15:15:00+02:00,502.0,91.7799987793,45255.0,46073.5593872086
2019-08-30 15:30:00+02:00,500.0,90.9199981689,44781.0,45459.99908445
2019-08-30 15:45:00+02:00,503.0,89.4000015259,44201.0,44968.2007675277
2019-08-30 16:00:00+02:00,505.0,86.9199981689,43138.0,43894.5990752945
2019-08-30 16:15:00+02:00,508.0,85.0299987793,42425.0,43195.2393798844
2019-08-30 16:30:00+02:00,510.0,82.0899963379,41078.0,41865.898132329
2019-08-30 16:45:00+02:00,511.0,78.7600021362,39519.0,40246.3610915982
2019-08-30 17:00:00+02:00,513.0,75.3199996948,38016.0,38639.159843432404
2019-08-30 17:15:00+02:00,518.0,71.4599990845,36334.0,37016.279525771
2019-08-30 17:30:00+02:00,521.0,66.9800033569,34288.0,34896.5817489449
2019-08-30 17:45:00+02:00,526.0,62.2299995422,32145.0,32732.9797591972
2019-08-30 18:00:00+02:00,530.0,57.0099983215,29631.0,30215.299110395
2019-08-30 18:15:00+02:00,535.0,51.9700012207,27264.0,27803.9506530745
2019-08-30 18:30:00+02:00,538.0,46.8100013733,24695.0,25183.780738835398
2019-08-30 18:45:00+02:00,543.0,41.0,21757.0,22263.0
2019-08-30 19:00:00+02:00,546.0,35.2799987793,18790.0,19262.8793334978
2019-08-30 19:15:00+02:00,549.0,29.4799995422,15703.0,16184.5197486678
2019-08-30 19:30:00+02:00,553.0,23.5499992371,12562.0,13023.1495781163
2019-08-30 19:45:00+02:00,548.0,17.4400005341,9137.0,9557.1202926868
2019-08-30 20:00:00+02:00,542.0,10.6199998856,5337.0,5756.0399379952005
2019-08-30 20:15:00+02:00,525.0,5.4699997902,2466.0,2871.749889855
2019-08-30 20:30:00+02:00,514.0,2.6700000763,978.0,1372.3800392182
2019-08-30 20:45:00+02:00,500.0,1.0199999809,144.0,509.99999045
2019-08-30 21:00:00+02:00,536.0,-0.0500000007,-11.0,-26.8000003752
2019-08-30 21:15:00+02:00,,,,
2019-08-30 21:30:00+02:00,,,,
2019-08-30 21:45:00+02:00,,,,
2019-08-30 22:00:00+02:00,,,,
2019-08-30 22:15:00+02:00,,,,
2019-08-30 22:30:00+02:00,,,,
2019-08-30 22:45:00+02:00,,,,
2019-08-30 23:00:00+02:00,,,,
2019-08-30 23:15:00+02:00,,,,
2019-08-30 23:30:00+02:00,,,,
2019-08-30 23:45:00+02:00,,,,
2019-08-31 00:00:00+02:00,,,,
2019-08-31 00:15:00+02:00,,,,
2019-08-31 00:30:00+02:00,,,,
2019-08-31 00:45:00+02:00,,,,
2019-08-31 01:00:00+02:00,,,,
2019-08-31 01:15:00+02:00,,,,
2019-08-31 01:30:00+02:00,,,,
2019-08-31 01:45:00+02:00,,,,
2019-08-31 02:00:00+02:00,,,,
2019-08-31 02:15:00+02:00,,,,
2019-08-31 02:30:00+02:00,,,,
2019-08-31 02:45:00+02:00,,,,
2019-08-31 03:00:00+02:00,,,,
2019-08-31 03:15:00+02:00,,,,
2019-08-31 03:30:00+02:00,,,,
2019-08-31 03:45:00+02:00,,,,
2019-08-31 04:00:00+02:00,,,,
2019-08-31 04:15:00+02:00,,,,
2019-08-31 04:30:00+02:00,,,,
2019-08-31 04:45:00+02:00,,,,
2019-08-31 05:00:00+02:00,,,,
2019-08-31 05:15:00+02:00,,,,
2019-08-31 05:30:00+02:00,,,,
2019-08-31 05:45:00+02:00,,,,
2019-08-31 06:00:00+02:00,,,,
2019-08-31 06:15:00+02:00,,,,
2019-08-31 06:30:00+02:00,,,,
2019-08-31 06:45:00+02:00,,,,
2019-08-31 07:00:00+02:00,,,,
2019-08-31 07:15:00+02:00,,,,
2019-08-31 07:30:00+02:00,515.0,0.0099999998,2.0,5.149999897
2019-08-31 07:45:00+02:00,602.0,0.0500000007,4.0,30.100000421399997
2019-08-31 08:00:00+02:00,489.0,1.75,393.0,855.75
2019-08-31 08:15:00+02:00,548.0,2.9800000191,1098.0,1633.0400104668
2019-08-31 08:30:00+02:00,573.0,4.75,2166.0,2721.75
2019-08-31 08:45:00+02:00,592.0,7.1300001144,3623.0,4220.9600677248
2019-08-31 09:00:00+02:00,598.0,8.8400001526,4671.0,5286.3200912548
2019-08-31 09:15:00+02:00,602.0,11.3800001144,6253.0,6850.7600688688
2019-08-31 09:30:00+02:00,599.0,15.3000001907,8538.0,9164.700114229301
2019-08-31 09:45:00+02:00,597.0,13.0900001526,7242.0,7814.7300911022
2019-08-31 10:00:00+02:00,603.0,28.1700000763,16227.0,16986.510046008898
2019-08-31 10:15:00+02:00,596.0,26.5599994659,15187.0,15829.7596816764
2019-08-31 10:30:00+02:00,591.0,37.9199981689,21640.0,22410.7189178199
2019-08-31 10:45:00+02:00,579.0,43.4900016785,24418.0,25180.710971851502
2019-08-31 11:00:00+02:00,571.0,48.3499984741,26835.0,27607.8491287111
2019-08-31 11:15:00+02:00,561.0,53.4300003052,29219.0,29974.230171217197
2019-08-31 11:30:00+02:00,554.0,59.7299995422,32315.0,33090.4197463788
2019-08-31 11:45:00+02:00,547.0,62.2599983215,33301.0,34056.2190818605
2019-08-31 12:00:00+02:00,541.0,55.8899993896,29694.0,30236.4896697736
2019-08-31 12:15:00+02:00,536.0,57.75,30372.0,30954.0
2019-08-31 12:30:00+02:00,543.0,50.75,26946.0,27557.25
2019-08-31 12:45:00+02:00,535.0,79.5800018311,41766.0,42575.3009796385
2019-08-31 13:00:00+02:00,522.0,82.8799972534,42397.0,43263.3585662748
2019-08-31 13:15:00+02:00,515.0,88.3000030518,44635.0,45474.501571677
2019-08-31 13:30:00+02:00,506.0,92.4599990845,45882.0,46784.759536756996
2019-08-31 13:45:00+02:00,519.0,31.5499992371,15870.0,16374.4496040549
2019-08-31 14:00:00+02:00,549.0,32.8300018311,17504.0,18023.6710052739
2019-08-31 14:15:00+02:00,555.0,40.6800003052,22042.0,22577.400169385997
2019-08-31 14:30:00+02:00,548.0,58.5800018311,31176.0,32101.841003442798
2019-08-31 14:45:00+02:00,524.0,94.25,48410.0,49387.0
2019-08-31 15:00:00+02:00,512.0,91.4599990845,45918.0,46827.519531264
2019-08-31 15:15:00+02:00,514.0,88.5800018311,44670.0,45530.1209411854
2019-08-31 15:30:00+02:00,510.0,89.5500030518,44749.0,45670.501556418
2019-08-31 15:45:00+02:00,503.0,90.5599975586,44783.0,45551.6787719758
2019-08-31 16:00:00+02:00,512.0,69.4300003052,34888.0,35548.1601562624
2019-08-31 16:15:00+02:00,517.0,83.8899993896,42532.0,43371.129684423206
2019-08-31 16:30:00+02:00,521.0,69.9800033569,35849.0,36459.5817489449
2019-08-31 16:45:00+02:00,522.0,78.9199981689,40455.0,41196.2390441658
2019-08-31 17:00:00+02:00,525.0,75.4199981689,38880.0,39595.4990386725
2019-08-31 17:15:00+02:00,526.0,60.5699996948,31202.0,31859.819839464802
2019-08-31 17:30:00+02:00,540.0,35.0999984741,18572.0,18953.999176014
2019-08-31 17:45:00+02:00,550.0,40.6699981689,21893.0,22368.498992895
2019-08-31 18:00:00+02:00,553.0,37.7400016785,20476.0,20870.2209282105
2019-08-31 18:15:00+02:00,551.0,41.6899986267,22517.0,22971.189243311703
2019-08-31 18:30:00+02:00,551.0,27.9400005341,14997.0,15394.940294289101
2019-08-31 18:45:00+02:00,552.0,17.4099998474,9226.0,9610.319915764801
2019-08-31 19:00:00+02:00,562.0,15.9200000763,8521.0,8947.040042880599
2019-08-31 19:15:00+02:00,562.0,14.720000267,7868.0,8272.640150054
2019-08-31 19:30:00+02:00,561.0,11.9899997711,6297.0,6726.3898715871
2019-08-31 19:45:00+02:00,550.0,6.8899998665,3361.0,3789.4999265750002
2019-08-31 20:00:00+02:00,535.0,4.2399997711,1880.0,2268.3998775385
2019-08-31 20:15:00+02:00,509.0,2.3099999428,777.0,1175.7899708852
2019-08-31 20:30:00+02:00,508.0,2.0599999428,637.0,1046.4799709424
2019-08-31 20:45:00+02:00,540.0,0.2800000012,-25.0,151.200000648
2019-08-31 21:00:00+02:00,,,,
2019-08-31 21:15:00+02:00,,,,
2019-08-31 21:30:00+02:00,,,,
2019-08-31 21:45:00+02:00,,,,
2019-08-31 22:00:00+02:00,,,,
2019-08-31 22:15:00+02:00,,,,
2019-08-31 22:30:00+02:00,,,,
2019-08-31 22:45:00+02:00,,,,
2019-08-31 23:00:00+02:00,,,,
2019-08-31 23:15:00+02:00,,,,
2019-08-31 23:30:00+02:00,,,,
2019-08-31 23:45:00+02:00,,,,
2019-09-01 00:00:00+02:00,,,,
2019-09-01 00:15:00+02:00,,,,
2019-09-01 00:30:00+02:00,,,,
2019-09-01 00:45:00+02:00,,,,
2019-09-01 01:00:00+02:00,,,,
2019-09-01 01:15:00+02:00,,,,
2019-09-01 01:30:00+02:00,,,,
2019-09-01 01:45:00+02:00,,,,
2019-09-01 02:00:00+02:00,,,,
2019-09-01 02:15:00+02:00,,,,
2019-09-01 02:30:00+02:00,,,,
2019-09-01 02:45:00+02:00,,,,
2019-09-01 03:00:00+02:00,,,,
2019-09-01 03:15:00+02:00,,,,
2019-09-01 03:30:00+02:00,,,,
2019-09-01 03:45:00+02:00,,,,
2019-09-01 04:00:00+02:00,,,,
2019-09-01 04:15:00+02:00,,,,
2019-09-01 04:30:00+02:00,,,,
2019-09-01 04:45:00+02:00,,,,
2019-09-01 05:00:00+02:00,,,,
2019-09-01 05:15:00+02:00,,,,
2019-09-01 05:30:00+02:00,,,,
2019-09-01 05:45:00+02:00,,,,
2019-09-01 06:00:00+02:00,,,,
2019-09-01 06:15:00+02:00,,,,
2019-09-01 06:30:00+02:00,,,,
2019-09-01 06:45:00+02:00,,,,
2019-09-01 07:00:00+02:00,,,,
2019-09-01 07:15:00+02:00,,,,
2019-09-01 07:30:00+02:00,472.0,0.0,0.0,0.0
2019-09-01 07:45:00+02:00,552.0,0.0,0.0,0.0
2019-09-01 08:00:00+02:00,571.4285714285714,0.0799999982,3.4773417589873827,45.71428468571429
2019-09-01 08:15:00+02:00,496.1904761904762,0.9399999976,119.24326750430801,466.4190464281905
2019-09-01 08:30:00+02:00,509.5238095238095,2.6900000572,868.2269562590669,1370.6190767638095
2019-09-01 08:45:00+02:00,544.7619047619048,5.5999999046,2529.6693159957294,3050.666614696381
2019-09-01 09:00:00+02:00,552.3809523809524,5.8499999046,2713.1898693456333,3231.4285187314285
2019-09-01 09:15:00+02:00,557.1428571428571,7.25,3484.8954608099757,4039.285714285714
2019-09-01 09:30:00+02:00,559.047619047619,8.9600000381,4460.570698354608,5009.066687966381
2019-09-01 09:45:00+02:00,564.7619047619048,14.3999996185,7580.124981673364,8132.571213114763
2019-09-01 10:00:00+02:00,567.6190476190476,20.4500007629,11036.279563941072,11607.809956846095
2019-09-01 10:15:00+02:00,560.0,16.9200000763,8891.017648215868,9475.200042728
2019-09-01 10:30:00+02:00,563.8095238095239,21.7999992371,11690.707065930628,12291.047188917335
2019-09-01 10:45:00+02:00,559.047619047619,30.7099990845,16579.73790503551,17168.351869144288
2019-09-01 11:00:00+02:00,559.047619047619,39.0200004578,21166.80631564465,21814.038351170097
2019-09-01 11:15:00+02:00,550.4761904761905,38.0400009155,20300.535972753223,20940.11478967524
2019-09-01 11:30:00+02:00,540.0,37.0099983215,19331.255501512125,19985.399093609998
2019-09-01 11:45:00+02:00,548.5714285714286,31.1299991608,16476.839522174698,17077.02811106743
2019-09-01 12:00:00+02:00,536.1904761904761,53.7299995422,28070.29628606489,28809.514040246282
2019-09-01 12:15:00+02:00,538.0952380952381,42.0900001526,21982.31883273795,22648.4286535419
2019-09-01 12:30:00+02:00,530.4761904761905,32.0,16375.544890243858,16975.238095238095
2019-09-01 12:45:00+02:00,527.6190476190476,10.8900003433,5186.420741022101,5745.771609703048
2019-09-01 13:00:00+02:00,552.3809523809524,22.3500003815,11750.692862392485,12345.71449644762
2019-09-01 13:15:00+02:00,553.3333333333334,36.9000015259,19772.60777883478,20418.000844331335
2019-09-01 13:30:00+02:00,540.0,20.3400001526,10405.276474421626,10983.600082403998
2019-09-01 13:45:00+02:00,544.7619047619048,18.6399993896,9574.8611501937,10154.361572239239
2019-09-01 14:00:00+02:00,542.8571428571429,13.6300001144,6843.478406518823,7399.142919245714
2019-09-01 14:15:00+02:00,546.6666666666666,13.8500003815,7022.803798405714,7571.333541886665
2019-09-01 14:30:00+02:00,553.3333333333334,16.0799999237,8312.54426954555,8897.599957780667
2019-09-01 14:45:00+02:00,556.1904761904761,27.2099990845,14542.147058722907,15133.942347950477
2019-09-01 15:00:00+02:00,547.6190476190476,22.8899993896,11938.816528494684,12534.999665733332
2019-09-01 15:15:00+02:00,548.5714285714286,21.8600006104,11410.669247240914,11991.771763419429
2019-09-01 15:30:00+02:00,553.3333333333334,28.489999771100003,15170.188971546015,15764.466540008669
2019-09-01 15:45:00+02:00,545.7142857142857,25.2800006866,13216.079839238639,13795.65751754457
2019-09-01 16:00:00+02:00,545.7142857142857,18.3299999237,9422.453977133062,10002.942815504857
2019-09-01 16:15:00+02:00,550.4761904761905,20.5100002289,10708.383677876876,11290.266792670667
2019-09-01 16:30:00+02:00,554.2857142857142,31.8500003815,17060.051788366516,17654.00021146
2019-09-01 16:45:00+02:00,545.7142857142857,40.5600013733,21473.15873246632,22134.172178000852
2019-09-01 17:00:00+02:00,529.5238095238095,13.1899995804,6415.709257374836,6984.418825430857
2019-09-01 17:15:00+02:00,541.9047619047619,12.4600000381,6183.267556283649,6752.133353979905
2019-09-01 17:30:00+02:00,558.0952380952382,50.1500015259,27272.24817930333,27988.47704207372
2019-09-01 17:45:00+02:00,546.6666666666666,24.8400001526,12990.621119204947,13579.200083421332
2019-09-01 18:00:00+02:00,546.6666666666666,20.2199993134,10473.717059809438,11053.599624658666
2019-09-01 18:15:00+02:00,537.1428571428571,7.8499999046,3661.0110326081744,4216.5713773279995
2019-09-01 18:30:00+02:00,548.5714285714286,7.9600000381,3812.914444418574,4366.6285923291425
2019-09-01 18:45:00+02:00,532.3809523809524,5.2199997902,2267.2963081603248,2779.028459735048
2019-09-01 19:00:00+02:00,518.0952380952381,4.0799999237,1595.2313994147457,2113.8285318979047
2019-09-01 19:15:00+02:00,523.8095238095239,3.9700000286,1559.246420627613,2079.523824504762
2019-09-01 19:30:00+02:00,536.1904761904761,5.0,2162.076440676121,2680.9523809523807
2019-09-01 19:45:00+02:00,542.8571428571429,5.1399998665,2276.4805852335353,2790.285641814286
2019-09-01 20:00:00+02:00,547.6190476190476,6.25,2896.6274068830025,3422.6190476190473
2019-09-01 20:15:00+02:00,494.2857142857143,2.4300000668,715.1498299961528,1201.1143187325713
2019-09-01 20:30:00+02:00,500.95238095238096,0.4799999893,22.358673890186743,240.45713749695238
2019-09-01 20:45:00+02:00,577.0,-0.0500000007,-4.3305127786486635,-28.850000403899998
2019-09-01 21:00:00+02:00,496.0,-0.0299999993,-2.2335538211648425,-14.8799996528
2019-09-01 21:15:00+02:00,,,,
2019-09-01 21:30:00+02:00,,,,
2019-09-01 21:45:00+02:00,,,,
2019-09-01 22:00:00+02:00,,,,
2019-09-01 22:15:00+02:00,,,,
2019-09-01 22:30:00+02:00,,,,
2019-09-01 22:45:00+02:00,,,,
2019-09-01 23:00:00+02:00,,,,
2019-09-01 23:15:00+02:00,,,,
2019-09-01 23:30:00+02:00,,,,
2019-09-01 23:45:00+02:00,,,,
2019-09-02 00:00:00+02:00,,,,
2019-09-02 00:15:00+02:00,,,,
2019-09-02 00:30:00+02:00,,,,
2019-09-02 00:45:00+02:00,,,,
2019-09-02 01:00:00+02:00,,,,
2019-09-02 01:15:00+02:00,,,,
2019-09-02 01:30:00+02:00,,,,
2019-09-02 01:45:00+02:00,,,,
2019-09-02 02:00:00+02:00,,,,
2019-09-02 02:15:00+02:00,,,,
2019-09-02 02:30:00+02:00,,,,
2019-09-02 02:45:00+02:00,,,,
2019-09-02 03:00:00+02:00,,,,
2019-09-02 03:15:00+02:00,,,,
2019-09-02 03:30:00+02:00,,,,
2019-09-02 03:45:00+02:00,,,,
2019-09-02 04:00:00+02:00,,,,
2019-09-02 04:15:00+02:00,,,,
2019-09-02 04:30:00+02:00,,,,
2019-09-02 04:45:00+02:00,,,,
2019-09-02 05:00:00+02:00,,,,
2019-09-02 05:15:00+02:00,,,,
2019-09-02 05:30:00+02:00,,,,
2019-09-02 05:45:00+02:00,,,,
2019-09-02 06:00:00+02:00,,,,
2019-09-02 06:15:00+02:00,,,,
2019-09-02 06:30:00+02:00,,,,
2019-09-02 06:45:00+02:00,,,,
2019-09-02 07:00:00+02:00,,,,
2019-09-02 07:15:00+02:00,,,,
2019-09-02 07:30:00+02:00,495.23809523809524,0.029999999299999996,2.2301228629142047,14.857142510476189
2019-09-02 07:45:00+02:00,593.3333333333334,0.0399999991,2.754777653885028,23.733332799333336
2019-09-02 08:00:00+02:00,471.42857142857144,1.4299999475,235.35862315495484,674.1428323928571
2019-09-02 08:15:00+02:00,516.1904761904761,2.4300000668,766.9391952991383,1254.3428916243809
2019-09-02 08:30:00+02:00,546.6666666666666,3.25,1283.1615773302308,1776.6666666666665
2019-09-02 08:45:00+02:00,579.047619047619,4.4099998474,2043.3697508748508,2553.599911637333
2019-09-02 09:00:00+02:00,583.8095238095239,7.0599999428,3572.5038130668113,4121.695204701334
2019-09-02 09:15:00+02:00,578.0952380952381,11.3000001907,5964.74498876329,6532.476300718952
2019-09-02 09:30:00+02:00,585.7142857142857,16.5200004578,9089.92786255837,9676.000268139998
2019-09-02 09:45:00+02:00,591.4285714285714,22.0499992371,12424.147351490632,13040.999548799144
2019-09-02 10:00:00+02:00,592.3809523809524,27.9899997711,15983.94115233349,16580.742721546856
2019-09-02 10:15:00+02:00,585.7142857142857,34.5999984741,19621.74358488928,20265.713391972855
2019-09-02 10:30:00+02:00,580.0,39.950000762900004,22495.948342331732,23171.000442482004
2019-09-02 10:45:00+02:00,568.5714285714286,45.6399993896,25265.907727193346,25949.599652943998
2019-09-02 11:00:00+02:00,560.0,51.2000007629,27946.653182264457,28672.000427223997
2019-09-02 11:15:00+02:00,551.4285714285714,56.7400016785,30551.91431753294,31288.05806843
2019-09-02 11:30:00+02:00,544.7619047619048,61.7900009155,32893.41077975648,33660.83859396762
2019-09-02 11:45:00+02:00,537.1428571428571,66.4700012207,34917.06175715941,35703.886369976
2019-09-02 12:00:00+02:00,530.4761904761905,71.0,36817.146982992104,37663.80952380953
2019-09-02 12:15:00+02:00,525.7142857142857,75.5199966431,38854.9347576621,39701.941092372566
2019-09-02 12:30:00+02:00,520.0,79.3499984741,40425.46459094477,41261.999206532004
2019-09-02 12:45:00+02:00,513.3333333333334,84.5699996948,42541.30946803499,43412.599843330674
2019-09-02 13:00:00+02:00,511.42857142857144,85.0500030518,42624.465297894014,43497.00156077772
2019-09-02 13:15:00+02:00,501.9047619047619,82.0400009155,40342.32539530042,41176.26712616048
2019-09-02 13:30:00+02:00,506.6666666666667,96.0999984741,47736.78861143921,48690.66589354401
2019-09-02 13:45:00+02:00,500.95238095238096,95.1200027466,46716.26095682127,47650.591852106285
2019-09-02 14:00:00+02:00,497.14285714285717,96.0599975586,46820.2171683267,47755.54164341829
2019-09-02 14:15:00+02:00,493.3333333333333,93.0199966431,44969.1537415399,45889.865010596
2019-09-02 14:30:00+02:00,496.1904761904762,97.0999984741,47233.239144663705,48180.09448095819
2019-09-02 14:45:00+02:00,494.2857142857143,97.3199996948,47159.17432646316,48103.885563429714
2019-09-02 15:00:00+02:00,494.2857142857143,97.3600006104,47178.480382167436,48123.65744456914
2019-09-02 15:15:00+02:00,490.4761904761905,97.9100036621,47077.26911364466,48022.52560569667
2019-09-02 15:30:00+02:00,493.3333333333333,87.0699996948,42084.47468654219,42954.533182768
2019-09-02 15:45:00+02:00,499.04761904761904,94.2099990845,46085.27066255514,47015.27573359809
2019-09-02 16:00:00+02:00,500.0,91.4100036621,44790.44290626273,45705.001831049995
2019-09-02 16:15:00+02:00,499.04761904761904,89.3799972534,43717.113445729854,44604.874819792
2019-09-02 16:30:00+02:00,503.8095238095238,86.3499984741,42631.2759334456,43503.95161218943
2019-09-02 16:45:00+02:00,506.6666666666667,82.5100021362,40959.636157381356,41805.067749008005
2019-09-02 17:00:00+02:00,508.57142857142856,79.4499969482,39575.226417298894,40405.99844794171
2019-09-02 17:15:00+02:00,514.2857142857143,75.5599975586,38024.128323658995,38859.42731585143
2019-09-02 17:30:00+02:00,519.047619047619,71.1500015259,36074.6123862182,36930.23888725285
2019-09-02 17:45:00+02:00,521.9047619047619,66.5400009155,33953.73396690853,34727.54333494667
2019-09-02 18:00:00+02:00,524.7619047619048,61.3499984741,31423.299599521717,32194.14205640867
2019-09-02 18:15:00+02:00,527.6190476190476,56.1199989319,28881.188009389265,29609.980388831045
2019-09-02 18:30:00+02:00,534.2857142857143,49.3300018311,25648.616225043486,26356.31526404486
2019-09-02 18:45:00+02:00,539.047619047619,44.930000305200004,23541.19016179565,24219.409688326858
2019-09-02 19:00:00+02:00,543.8095238095239,37.4399986267,19722.58272979078,20360.227824614954
2019-09-02 19:15:00+02:00,545.7142857142857,30.709999084500005,16163.344615133483,16758.885214684287
2019-09-02 19:30:00+02:00,549.5238095238095,24.6299991608,12945.516781511134,13534.770967411048
2019-09-02 19:45:00+02:00,540.0,16.7999992371,8491.773721061978,9071.999588034
2019-09-02 20:00:00+02:00,533.3333333333334,11.029999733,5322.2277569568005,5882.666524266668
